"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"FW510-R12_contig_1_105",19.4958493903567,0.501844892332401,0.432032438322819,0.125545698879952,0.177809177960765
"FW510-R12_contig_1_1050",259.65653094476,0.891020898633403,0.20948446944004,6.80123826973599e-06,2.15437744698704e-05
"FW510-R12_contig_1_1051",471.342443765307,-0.355027804154018,0.158315941731578,0.019898346103736,0.0341462768377774
"FW510-R12_contig_1_1052",1164.36510441631,-0.890990327037836,0.121029333775915,6.2675867183027e-14,4.34560194227643e-13
"FW510-R12_contig_1_1053",101.747952304368,0.136558813396931,0.216813501737628,0.501486683737425,0.573659099646223
"FW510-R12_contig_1_1054",1986.60851860604,-0.381708605137621,0.113919754791114,0.000660828510737463,0.00154113364119354
"FW510-R12_contig_1_1055",146.774801714969,0.102129604083504,0.187658489695704,0.567508207922147,0.633211039519502
"FW510-R12_contig_1_1056",114.672333736413,-0.125017370054214,0.205620447058857,0.517720038250337,0.5890822749277
"FW510-R12_contig_1_1057",219.842306286415,0.586065806492785,0.170015945153595,0.000323600517651619,0.000789544300979109
"FW510-R12_contig_1_1058",1434.72526687669,-1.11001613973274,0.119287906587691,3.15257379733826e-21,3.50235503998242e-20
"FW510-R12_contig_1_1059",6574.27886675261,-0.775156293140477,0.120192406883305,4.66478398087038e-11,2.5363529261291e-10
"FW510-R12_contig_1_106",276.731016788805,0.196219084584315,0.188715784663861,0.273552071478736,0.345751880508369
"FW510-R12_contig_1_1060",106.743163799741,-0.349023206998305,0.251923988301817,0.127797093613755,0.180394652464674
"FW510-R12_contig_1_1061",568.503385572644,0.0875765485350574,0.144676489799487,0.537725528345194,0.606120442038223
"FW510-R12_contig_1_1062",187.416273266423,-0.073637184403509,0.181148976292596,0.66977358751132,0.728548865647895
"FW510-R12_contig_1_1063",153.393442349701,-0.214455034994768,0.186604363358904,0.226250739670393,0.29515959439234
"FW510-R12_contig_1_1064",189.008009569045,-0.06167585996859,0.20152622014432,0.744601052886834,0.795575681507413
"FW510-R12_contig_1_1065",335.430030323267,0.950748268654599,0.150645733489772,8.63879775098105e-11,4.57452820467472e-10
"FW510-R12_contig_1_1066",3709.9002940016,1.13152092994928,0.103543437758047,1.99665778264664e-28,3.33208474117005e-27
"FW510-R12_contig_1_1067",755.354864421724,-0.0512270138932346,0.125808858836256,0.676480922930356,0.734394243282603
"FW510-R12_contig_1_1068",268.221282922681,-0.751099131757894,0.197852370467796,6.05417701914837e-05,0.000165641252014315
"FW510-R12_contig_1_1069",125.393854778084,-0.318312145690402,0.202830924723145,0.0952193022258145,0.139836346697339
"FW510-R12_contig_1_107",348.870330115828,0.359218238930485,0.148798300890563,0.012587217157997,0.0223817906568627
"FW510-R12_contig_1_1070",419.294758414283,0.238213676623808,0.175001673458995,0.155173065754906,0.213031399033178
"FW510-R12_contig_1_1071",192.378277277709,-0.111762873047886,0.1848041952059,0.52459712644419,0.594233591368947
"FW510-R12_contig_1_1072",70.9691402744161,0.364367086478631,0.280674729324157,0.144728398729304,0.200549236916414
"FW510-R12_contig_1_1073",120.173718768365,0.218294947505753,0.222991745838148,0.293017079143854,0.366271348929817
"FW510-R12_contig_1_1074",980.63000906772,-1.17776921014624,0.377730025036694,0.000299622364162009,0.000735696951493341
"FW510-R12_contig_1_1075",385.832748650292,-0.676213367534048,0.173814595969636,4.82130310037238e-05,0.00013419583719809
"FW510-R12_contig_1_1076",2891.64498543276,-1.71318664804537,0.160245079236133,1.37208684592264e-27,2.2131358958292e-26
"FW510-R12_contig_1_1077",3044.72361242314,-1.19412095255199,0.128052999049562,2.41782750598569e-21,2.7016594306014e-20
"FW510-R12_contig_1_1078",387.112411413698,-0.692957833241424,0.154835318695382,3.6046674054621e-06,1.18769169641508e-05
"FW510-R12_contig_1_1079",447.667612320975,-0.798377965365732,0.146962685252747,2.24773677185906e-08,9.44931870830606e-08
"FW510-R12_contig_1_108",773.297719192609,1.13491970270039,0.131051212236003,1.12859105676797e-18,1.06897261028023e-17
"FW510-R12_contig_1_1080",243.856851051599,-1.47287988287048,0.175873691891563,8.97264428757377e-18,8.0068388260641e-17
"FW510-R12_contig_1_1081",339.389989404267,-1.64991310468255,0.177348046293026,1.66124648862872e-21,1.88356035695992e-20
"FW510-R12_contig_1_1082",1096.7580670476,0.29411794975174,0.112211761548426,0.00760002431045901,0.0142500455821107
"FW510-R12_contig_1_1083",599.155162490963,0.711628924307142,0.12850670823783,1.45154374289264e-08,6.21054509306453e-08
"FW510-R12_contig_1_1084",626.615143077307,-0.749802036241713,0.129176085116398,2.84754713527805e-09,1.30526684976182e-08
"FW510-R12_contig_1_1085",655.152337992058,-0.544683485689594,0.123446809093352,6.25929814061466e-06,1.99253462692564e-05
"FW510-R12_contig_1_1086",361.279187001945,-0.491596717103659,0.156217704824224,0.0013542423172457,0.00297639916361582
"FW510-R12_contig_1_1087",498.600733565963,-0.518623268408664,0.1442706457028,0.000208637589270757,0.000527754531915203
"FW510-R12_contig_1_1088",154.802574697327,0.000573344854700974,0.184035785244959,0.99824124091574,0.998759404030672
"FW510-R12_contig_1_1089",237.927678935121,0.428314482856679,0.170511419968356,0.00879944290673283,0.0162538823217322
"FW510-R12_contig_1_109",13.4299885707562,0.62860541106497,0.556503410950606,0.0869770992708207,0.129353632387071
"FW510-R12_contig_1_1090",562.408527767758,0.0265628464582657,0.126442377548803,0.831046573541595,0.865860686757526
"FW510-R12_contig_1_1091",484.075215151733,0.868412862404484,0.137558073140083,9.48603795527965e-11,4.98890536392948e-10
"FW510-R12_contig_1_1092",185.785035500518,-0.381178216429407,0.194915777955188,0.038600204416793,0.0621569707714023
"FW510-R12_contig_1_1093",121.63799166195,0.460185889919743,0.233269465493172,0.0322398795741042,0.0529998873169176
"FW510-R12_contig_1_1094",1149.01817258903,0.953242835816855,0.123606425584321,3.76925872556571e-15,2.82694404417428e-14
"FW510-R12_contig_1_1095",375.526955174022,0.925042644121544,0.171256465414077,2.15088181545671e-08,9.08176275858226e-08
"FW510-R12_contig_1_1096",1042.1190097359,0.782095915567166,0.131918669506525,1.288448715628e-09,6.10943394679696e-09
"FW510-R12_contig_1_1097",2979.05739409414,0.565348249807994,0.119969325451828,1.50342902920836e-06,5.16092511807501e-06
"FW510-R12_contig_1_1098",26452.4963951288,0.80141527984457,0.100135377009616,3.57426406875478e-16,2.90079747053678e-15
"FW510-R12_contig_1_1099",2712.45245264662,1.12205729007057,0.427326107157515,0.00163130846478619,0.00350931592173592
"FW510-R12_contig_1_11",168.93854481819,1.13551927255695,0.244001329478397,7.30895058853206e-07,2.60888930729547e-06
"FW510-R12_contig_1_110",63.810694230286,0.683485822626066,0.277999051613797,0.00600123093349442,0.011555816807503
"FW510-R12_contig_1_1100",2549.86771187044,2.68747440522869,0.449928529538257,1.69045821667853e-10,8.73554480602645e-10
"FW510-R12_contig_1_1101",1246.71002885867,2.9167986970335,0.447388590988976,4.64094177992185e-12,2.76519792296735e-11
"FW510-R12_contig_1_1102",795.0101159726,2.73409740189942,0.181111303535947,1.25283064017905e-52,7.20845092222422e-51
"FW510-R12_contig_1_1103",450.294304851547,1.79312491102276,0.144063957062906,1.74548749072467e-36,4.57745188894122e-35
"FW510-R12_contig_1_1104",514.636694195666,1.45941527973537,0.176196717356661,1.79313998631484e-17,1.56392639077912e-16
"FW510-R12_contig_1_1105",360.070374853095,1.03071993054031,0.199420275127691,6.06486412701689e-08,2.43796154428051e-07
"FW510-R12_contig_1_1106",304.97453565861,0.90811987194381,0.154697928138652,1.40683058968539e-09,6.63810516920095e-09
"FW510-R12_contig_1_1107",1140.04999546874,0.586930573201674,0.156065588982513,9.71191388754651e-05,0.000258381145869509
"FW510-R12_contig_1_1108",389.687930455712,0.758561639409738,0.171634424722666,4.18317778404979e-06,1.3643105209401e-05
"FW510-R12_contig_1_1109",636.425964236881,-0.0418695111779076,0.162189103180698,0.787553551428858,0.830875462714354
"FW510-R12_contig_1_111",37.4910086297589,-0.488687504413061,0.340868008880528,0.0888295972126434,0.13175763649663
"FW510-R12_contig_1_1110",87.7143181419849,0.549129506500631,0.233783615952323,0.0108780744803244,0.019687782686221
"FW510-R12_contig_1_1111",329.442012203883,0.579572343960414,0.151070554800843,7.29294145253197e-05,0.000197293258242181
"FW510-R12_contig_1_1112",3169.3472572569,-0.169624246010097,0.149780338516876,0.241523833056261,0.311708863887474
"FW510-R12_contig_1_1113",1978.01776568453,-0.914208908614915,0.105573340341624,1.56183428748337e-18,1.46493216015776e-17
"FW510-R12_contig_1_1114",505.283725225362,1.18523068047115,0.146676224188372,1.38207431279392e-16,1.15073358009084e-15
"FW510-R12_contig_1_1115",606.650043008994,-0.229213119382567,0.131818907077292,0.0745858793559698,0.112228167415013
"FW510-R12_contig_1_1116",116.252498018263,-0.174001204004707,0.230062496310244,0.414495682743384,0.491806973522852
"FW510-R12_contig_1_1117",124.890788507025,0.612132253919797,0.231135626151501,0.00428170462571926,0.00847329123826886
"FW510-R12_contig_1_1118",424.053920509856,0.0716434263145939,0.178942811605855,0.676873767903126,0.734613844388105
"FW510-R12_contig_1_1119",2916.95397749604,-0.83874128086605,0.123812673070153,4.62948445032342e-12,2.7626412625382e-11
"FW510-R12_contig_1_112",657.45556326097,0.823844895425822,0.134114138200087,3.0781765709564e-10,1.55115956614862e-09
"FW510-R12_contig_1_1120",278.408407346997,-0.25879036214826,0.172050712443519,0.11613188435651,0.166134415839568
"FW510-R12_contig_1_1121",1115.97934477212,-0.681515832233946,0.115882045316948,2.03222310144806e-09,9.46161842522015e-09
"FW510-R12_contig_1_1122",466.383596926809,-1.12586476752587,0.140916538786189,3.2228954217239e-16,2.62669383736694e-15
"FW510-R12_contig_1_1123",494.583586607841,0.307011537169792,0.144233293245488,0.0283657685038611,0.0471743043927458
"FW510-R12_contig_1_1124",413.438887361011,-0.418115687206206,0.143463300222254,0.00263284497621312,0.00541024380773005
"FW510-R12_contig_1_1125",259.180906027158,-0.0415620601321705,0.166204385842477,0.793052001946339,0.835304772541841
"FW510-R12_contig_1_1126",146.510186118824,1.03179773606969,0.205165042415116,1.24323849929039e-07,4.83621030753224e-07
"FW510-R12_contig_1_1127",162.346868136228,1.04451049406723,0.204752409178837,8.39876545259535e-08,3.327568429574e-07
"FW510-R12_contig_1_1128",321.646147334027,-0.407948630187448,0.159089297826752,0.00846055458099801,0.0156804989950708
"FW510-R12_contig_1_1129",1493.63467091865,-0.77195653585338,0.129238554463116,9.76453233419148e-10,4.67605865196375e-09
"FW510-R12_contig_1_113",42.6590877270263,0.182076179872392,0.311159305709219,0.497354658520663,0.570116624620029
"FW510-R12_contig_1_1130",361.204991154637,-0.584826109199941,0.15884699871126,0.000112021436168457,0.000295378000293709
"FW510-R12_contig_1_1131",362.087021823162,0.0833233081345374,0.181795953830061,0.632471683219803,0.69404450293548
"FW510-R12_contig_1_1132",98.713913611985,0.536417597374079,0.22093392149623,0.00899370082881131,0.0165809262051973
"FW510-R12_contig_1_1133",246.69294471056,0.317674293559461,0.164004780288395,0.0441157747102181,0.0699861364230003
"FW510-R12_contig_1_1134",445.351497380167,-0.109556697859179,0.152739738944468,0.458492420088664,0.533178968157406
"FW510-R12_contig_1_1135",1273.88058189741,0.388546897076224,0.122768305655191,0.00121223586583436,0.00270438036041173
"FW510-R12_contig_1_1136",1739.4879412667,0.316419112901358,0.126005950355011,0.0101798861175529,0.0185198022572753
"FW510-R12_contig_1_1137",22.6149699679787,-0.305919536414577,0.381290367256274,0.313609556062439,0.387986148466208
"FW510-R12_contig_1_1138",1635.65057020595,-0.0349597428451897,0.112077938842593,0.751836951935302,0.801751438370841
"FW510-R12_contig_1_1139",810.439237183863,-0.425196274149053,0.13137665520033,0.000896084741356981,0.00204402762007761
"FW510-R12_contig_1_114",270.122832968914,-1.15100296866244,0.219927837599557,3.80352397274518e-08,1.5665154823646e-07
"FW510-R12_contig_1_1140",249.837988482111,-0.48693206550459,0.165856220453523,0.00222977480115393,0.00463884611896838
"FW510-R12_contig_1_1141",791.549074422718,-0.873737081302267,0.141975132904535,2.64783455658922e-10,1.34307923890151e-09
"FW510-R12_contig_1_1142",423.046908934313,-0.297219083880466,0.151546138476829,0.0423302656166663,0.0676536312800845
"FW510-R12_contig_1_1143",615.424439418681,-0.555931702288403,0.134885503730353,2.28277126237093e-05,6.65664388535549e-05
"FW510-R12_contig_1_1144",1376.43968870994,-0.139474013070434,0.144281094600632,0.319805011877812,0.394511462652469
"FW510-R12_contig_1_1145",677.759023574449,0.421023731259735,0.150765199865978,0.00387220917518096,0.00774240994311337
"FW510-R12_contig_1_1146",1085.8889361731,0.717195393705165,0.131657410795286,2.36348404842232e-08,9.91428836416544e-08
"FW510-R12_contig_1_1147",4348.56035573299,0.752659743478696,0.111040377769878,5.3407306898925e-12,3.1432850090894e-11
"FW510-R12_contig_1_1148",8440.22808436977,0.405939956573661,0.0962001399811818,1.89697850662504e-05,5.59942736833042e-05
"FW510-R12_contig_1_1149",1235.87585733522,0.441905021699735,0.124687740013617,0.000289050118757053,0.000712005244606032
"FW510-R12_contig_1_115",37.8396869543292,-0.505124249556236,0.353997026980041,0.0862680415714186,0.128353261388583
"FW510-R12_contig_1_1150",577.768545471964,0.631377793787955,0.131452187106334,8.42860055458829e-07,2.98367815775371e-06
"FW510-R12_contig_1_1151",305.476450209515,-0.962514331443213,0.184585269019835,5.57620144496624e-08,2.25564077338351e-07
"FW510-R12_contig_1_1152",173.808028158881,0.509809988401266,0.209142455449795,0.00930300971151921,0.0170695394754434
"FW510-R12_contig_1_1153",578.521398848568,-0.105473403026013,0.135426101692253,0.423532041137852,0.499913049169143
"FW510-R12_contig_1_1154",213.624815830544,0.339366585353238,0.17013488023417,0.0374995649784341,0.0606125043991041
"FW510-R12_contig_1_1155",505.588760054495,0.534340994600794,0.141172419624878,9.68085226519717e-05,0.000257732634546513
"FW510-R12_contig_1_1156",696.89389540922,-0.255853131582276,0.125433910441079,0.0368708339758004,0.0597214558725674
"FW510-R12_contig_1_1157",454.255368951269,-0.205123211795629,0.142751620007874,0.138758593552518,0.19324941406971
"FW510-R12_contig_1_1158",469.080384379948,-0.0273435839708735,0.143515712677131,0.843557626432525,0.87511158501006
"FW510-R12_contig_1_1159",1461.19520618219,-0.181955868107458,0.126291726319449,0.14015141246057,0.194977876230782
"FW510-R12_contig_1_116",151.23390645956,0.204560942280478,0.186512422158767,0.248904851798581,0.319842734561177
"FW510-R12_contig_1_1160",565.296355243138,-0.207817494272233,0.356555315770726,0.472091759623221,0.546192597043072
"FW510-R12_contig_1_1161",82.8834980350066,0.394790717757812,0.244276628973732,0.0775066738736373,0.116169606447462
"FW510-R12_contig_1_1162",49.3030951233379,-0.160550660568053,0.290117365576149,0.527903598902125,0.596794244506655
"FW510-R12_contig_1_1163",30.6131289170799,-1.42803525172517,0.490019524018685,0.000455749471161801,0.00108652703236162
"FW510-R12_contig_1_1164",133.136682970405,0.273164734638079,0.209361939179232,0.164244089900178,0.224048466583576
"FW510-R12_contig_1_1165",731.044778681944,-0.534659058459701,0.133064629875683,3.64111506675762e-05,0.000103437719840461
"FW510-R12_contig_1_1166",499.862514124922,0.280361304763442,0.163219133335573,0.0743012882596986,0.111887291500445
"FW510-R12_contig_1_1167",3395.87497446304,-1.03283085555211,0.118252532208875,6.75165836671145e-19,6.44248589199817e-18
"FW510-R12_contig_1_1168",940.917834454578,-0.292709420331469,0.129814981324885,0.020791179604115,0.0355747880043779
"FW510-R12_contig_1_1169",46.5767052101711,0.406564181377567,0.314365680506348,0.132548499459168,0.1860795576894
"FW510-R12_contig_1_117",881.458363349762,0.287197182835538,0.139967568691038,0.034838160464153,0.0566910547021147
"FW510-R12_contig_1_1170",822.898853587402,0.356224481915468,0.137167567808133,0.00761926490426557,0.0142791765707067
"FW510-R12_contig_1_1171",490.293007680167,-1.18752928302093,0.175291450934488,2.61464841788207e-12,1.58731805526541e-11
"FW510-R12_contig_1_1172",1780.19310528925,-1.64391664899278,0.114743223139902,1.96735464979697e-47,9.02875258924683e-46
"FW510-R12_contig_1_1173",219.182639742013,-0.576751718501956,0.170992848359493,0.000432476913865934,0.00103552702046781
"FW510-R12_contig_1_1174",1910.81910915584,0.0237373558011611,0.164513013044358,0.882558501575075,0.906786520141768
"FW510-R12_contig_1_1175",645.8136752379,0.472242784416877,0.134410959770143,0.000308068875059696,0.000754259538006021
"FW510-R12_contig_1_1176",472.243952254181,0.903579495925093,0.143830972148287,1.11430055576391e-10,5.82063501689682e-10
"FW510-R12_contig_1_1177",456.455567655744,-0.496101787582132,0.139934334903107,0.000264270304062027,0.000656842051682215
"FW510-R12_contig_1_1178",1973.53453112837,-0.212368224932008,0.110425255474541,0.0504000300444623,0.0788523197327119
"FW510-R12_contig_1_1179",842.944249231366,-0.15781089413841,0.140870514739736,0.217756725681978,0.286307018248303
"FW510-R12_contig_1_118",826.576079978018,0.468423380551817,0.139770060395162,0.000560453094745331,0.00131580187590941
"FW510-R12_contig_1_1180",106.310459562548,0.64087955202185,0.236425280902084,0.00333298429261762,0.00674824288237445
"FW510-R12_contig_1_1181",145.25214705022,0.300787480175607,0.21239626364124,0.130217544418482,0.183227675698024
"FW510-R12_contig_1_1182",343.669390749221,-0.109621800661424,0.148759809922488,0.446534659072953,0.521791788640871
"FW510-R12_contig_1_1183",2180.18685433086,0.465226390800253,0.115937412746521,4.85810769474269e-05,0.000135025271544579
"FW510-R12_contig_1_1184",4176.88385720018,0.658476643023399,0.118543234887198,1.42476693412683e-08,6.10275170117661e-08
"FW510-R12_contig_1_1185",8.82183492824302,-0.00927791789414207,0.46790128750257,0.973778836557752,0.980903426948036
"FW510-R12_contig_1_1186",46.1702316137212,1.16530205763846,0.362629160323927,0.000249306051977035,0.000624074565176278
"FW510-R12_contig_1_1187",579.178973535266,0.934025329745799,0.138105074996806,4.15477573507747e-12,2.49480692503484e-11
"FW510-R12_contig_1_1188",799.299460461669,0.497297940165944,0.143858237950582,0.00036264954253907,0.000878701437138978
"FW510-R12_contig_1_1189",1100.83128973413,0.126703524852056,0.122685247050322,0.292582566764389,0.366084321608802
"FW510-R12_contig_1_119",1060.14594562435,0.621780014738701,0.116219804591802,4.80904360566831e-08,1.96178445501073e-07
"FW510-R12_contig_1_1190",463.916140824356,0.441962668026168,0.14516517365907,0.00166665119754344,0.00357588521266847
"FW510-R12_contig_1_1191",713.639429873326,0.977385979135485,0.135520010093655,1.59275881966938e-13,1.07156810642678e-12
"FW510-R12_contig_1_1192",1087.89934019842,0.714650928029661,0.143383683142656,2.88800642425457e-07,1.07567775512091e-06
"FW510-R12_contig_1_1193",1148.94364319749,0.645260120247767,0.119007466887033,3.11912336926084e-08,1.29431868552213e-07
"FW510-R12_contig_1_1194",409.941156416623,0.872030555124233,0.143473085040687,4.27802305747257e-10,2.13347721688962e-09
"FW510-R12_contig_1_1195",357.598227661901,0.498962478530642,0.154469609851457,0.000818294325540934,0.00187805426919821
"FW510-R12_contig_1_1196",1036.71524558107,0.552826034380211,0.111513150864027,4.43597622691981e-07,1.61785131076404e-06
"FW510-R12_contig_1_1197",880.861392304464,0.493552413492522,0.12048404643653,2.84704093892125e-05,8.19667126179345e-05
"FW510-R12_contig_1_1198",19386.7136842197,1.19708901004051,0.132233432071925,2.93330014839741e-20,3.0397505570086e-19
"FW510-R12_contig_1_1199",828.356232535923,1.84388067861393,0.153550246882443,3.46176865093823e-34,7.80416266044846e-33
"FW510-R12_contig_1_12",1321.09229927363,0.69325159823508,0.12578650817523,1.74484304845044e-08,7.43245298538833e-08
"FW510-R12_contig_1_120",293.994839300104,-0.0890751937456516,0.180577670547318,0.603665788851265,0.666991004878655
"FW510-R12_contig_1_1200",142.414977182257,0.804957606024685,0.213733565320351,6.38627726208027e-05,0.000174356224116993
"FW510-R12_contig_1_1201",182.681851843176,0.273526329080526,0.188501327066257,0.126261565351842,0.178619572268385
"FW510-R12_contig_1_1202",798.694388256934,0.111717014980298,0.174796987464666,0.50585485732106,0.577798659251166
"FW510-R12_contig_1_1203",693.243106182443,-1.24441185999077,0.183549619984908,2.32032253321327e-12,1.42207366701703e-11
"FW510-R12_contig_1_1204",275.083212247372,0.561862777324163,0.152805540601205,0.000140101107978167,0.000365172259131733
"FW510-R12_contig_1_1205",493.092762520506,0.184148947369915,0.147011190513711,0.196735912675113,0.261884303647293
"FW510-R12_contig_1_1206",1283.61876959865,-0.734550502044536,0.174181719111157,1.06715530142161e-05,3.28060900078174e-05
"FW510-R12_contig_1_1207",82.2307469827387,0.251110636336223,0.228237059018705,0.234255205176152,0.30354750116103
"FW510-R12_contig_1_1208",95.6336766298303,0.310793004657952,0.220956084450623,0.129763132884532,0.18283511596121
"FW510-R12_contig_1_1209",2691.48878990133,-0.124109680566649,0.111252143447716,0.256046310816584,0.327547817021869
"FW510-R12_contig_1_121",235.570808265844,-0.298932443413194,0.216985028866797,0.138256049019013,0.192758433623253
