"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"GW101-3H11_contig_1_1049",68.4238023091362,1.27213476425037,0.430108865712602,0.000772066662140589,0.00526173162181528
"GW101-3H11_contig_1_105",31.4969204268586,0.715693938867319,0.4790340648504,0.0683890920464918,0.170342609489265
"GW101-3H11_contig_1_1050",34.9740033121842,-0.188822153490918,0.471932253370207,0.59444661975291,0.749647877263873
"GW101-3H11_contig_1_1051",22.682324929707,0.820601879071945,0.526788934195387,0.0464961502724286,0.128195748305294
"GW101-3H11_contig_1_1052",35.7980830663351,-0.0628354671550233,0.391782919634425,0.848036271244923,0.921926831071893
"GW101-3H11_contig_1_1053",21.8396829445356,-0.504647436984529,0.485183501710776,0.185927157019456,0.350993771747624
"GW101-3H11_contig_1_1054",1292.09870436639,-2.2870354944755,0.315966166264352,4.57223626847686e-14,4.63510451716841e-12
"GW101-3H11_contig_1_1055",169.734700117506,-1.24311326133192,0.457458506815166,0.00162124762524102,0.00947285175843275
"GW101-3H11_contig_1_1056",26.7397545277382,0.663246430979483,0.490800647111061,0.0866296487611643,0.203288903776922
"GW101-3H11_contig_1_1057",9.59049276723464,0.242214139607874,0.644609354956613,0.476921805387575,0.651150815099871
"GW101-3H11_contig_1_1058",10.6576554307568,-0.19036132484697,0.519620343590442,0.611490851421222,0.762952431542478
"GW101-3H11_contig_1_1059",23.9913174803244,0.0229960870788682,0.444458105367773,0.951333739419643,0.976330658307164
"GW101-3H11_contig_1_106",23.8639127020393,-0.540053021531,0.476937851817823,0.155531035208599,0.309156052828856
"GW101-3H11_contig_1_1060",20.5695641282581,0.561016849329434,0.509896036315433,0.160729928088294,0.316265583258962
"GW101-3H11_contig_1_1061",6.2342385660141,-0.0450418679889742,0.582488960219529,0.898789967423924,0.951148884731734
"GW101-3H11_contig_1_1062",19.5385927889516,0.843250681201994,0.533597463587858,0.0438408415524116,0.122858799832936
"GW101-3H11_contig_1_1063",15.371287181667,-0.396065807954525,0.525745690867535,0.314999579167479,0.49973524785764
"GW101-3H11_contig_1_1064",6.68074993750348,0.779396805872631,0.761415236746474,0.0953272067705983,0.217800879180265
"GW101-3H11_contig_1_1065",21.5727954335452,0.312209348120635,0.493807873748208,0.421668621174791,0.606338446644902
"GW101-3H11_contig_1_1066",0.933010012779854,0.121900623119372,0.72244563244446,0.512307270015534,NA
"GW101-3H11_contig_1_1067",15.1464881303172,0.416401728675433,0.526678239430697,0.299729557320568,0.483841192298592
"GW101-3H11_contig_1_1068",26.4951893375802,-0.218452159223576,0.469311463926189,0.547307382399939,0.714803157490219
"GW101-3H11_contig_1_1069",42.3064335533388,-0.531686987218612,0.478886356148603,0.152199211703946,0.304323374486934
"GW101-3H11_contig_1_107",6.90842338006226,-0.139758391880454,0.573506415909248,0.712616517849559,0.833716093444882
"GW101-3H11_contig_1_1070",485.644974632502,1.27261872365912,0.464282985198325,0.00137340641658677,0.00825061188038424
"GW101-3H11_contig_1_1071",1185.89564898783,-1.09811921898999,0.444996482072994,0.00367473729153009,0.0185567368831314
"GW101-3H11_contig_1_1072",158.511659030245,0.192423047949719,0.341232240250685,0.529672102495409,0.700402164197315
"GW101-3H11_contig_1_1073",209.213605977386,0.929320016873062,0.338854847733498,0.00243540454465389,0.0132026275783042
"GW101-3H11_contig_1_1074",600.853388630109,0.194551329262993,0.301163608624596,0.485763589340061,0.659396531880645
"GW101-3H11_contig_1_1075",393.364520690125,0.717476609328986,0.358561253948623,0.0232519359188683,0.0772208027444807
"GW101-3H11_contig_1_1076",240.899844065879,0.838169689971307,0.345043400291246,0.00682895152445431,0.0299690459217123
"GW101-3H11_contig_1_1077",370.982804778417,0.162481012134683,0.343513100091121,0.596660169203235,0.751073682829352
"GW101-3H11_contig_1_1078",146.83737193045,-0.637702345334533,0.444708796991555,0.0825566070039375,0.196174525591536
"GW101-3H11_contig_1_1079",28.2361283664546,-1.3830288466003,0.578128042900068,0.00280093390044318,0.0146931267351838
"GW101-3H11_contig_1_108",2.16130321717944,0.23775362633517,0.711223476134062,0.436159565493952,NA
"GW101-3H11_contig_1_1080",22.0556455677984,2.0400831350689,0.643145863245622,0.000162863779609534,0.00145145632157508
"GW101-3H11_contig_1_1081",246.419060051705,-2.06100623417098,0.349001714055763,6.4520520036619e-10,2.90700787498322e-08
"GW101-3H11_contig_1_1082",71.3735438264856,-1.19534031397545,0.39513399708147,0.000645578769171224,0.00456066534667128
"GW101-3H11_contig_1_1083",64.9283229179727,-0.80991597305155,0.438610400706774,0.0281347922763658,0.088439211380359
"GW101-3H11_contig_1_1084",78.3475773656047,0.738262976331022,0.370503461768005,0.0233409174329409,0.0773526879752564
"GW101-3H11_contig_1_1085",534.099412654203,-0.845205643471081,0.397418416837902,0.0139093229317231,0.0530096846693019
"GW101-3H11_contig_1_1086",145.105738230226,0.690207733056644,0.379296057171305,0.0381071609577539,0.11084206731807
"GW101-3H11_contig_1_1087",32.9140808327192,0.324887357702397,0.45767893749662,0.379002463799053,0.566269340716714
"GW101-3H11_contig_1_1088",142.33716100208,-1.3888041254411,0.352298666276424,1.60624682855364e-05,0.000210787407436408
"GW101-3H11_contig_1_1089",56.723922346133,-0.303442273673584,0.367912307233192,0.346539303830607,0.533896989754222
"GW101-3H11_contig_1_109",13.9320266554029,-0.491710362093801,0.558709007395297,0.221223371753001,0.397105255625684
"GW101-3H11_contig_1_1090",48.7094061542324,-1.53462381410952,0.529500280427969,0.000408539451900915,0.00316150281957673
"GW101-3H11_contig_1_1091",99.1148089980744,-0.118934447580217,0.386650846153653,0.720539670749343,0.839112109387876
"GW101-3H11_contig_1_1092",153.655637274751,3.19417357426818,0.368249680687235,3.45659681740069e-19,5.00589289091421e-17
"GW101-3H11_contig_1_1093",231.871201471946,1.47806187023568,0.333914107903683,1.80589298227955e-06,3.10292205217948e-05
"GW101-3H11_contig_1_1094",123.660346318165,0.901250007290953,0.372561370159276,0.00666795308843857,0.029518067438448
"GW101-3H11_contig_1_1095",46.2331683483584,1.33526704005269,0.459194155662125,0.000780207458767887,0.00528321009216719
"GW101-3H11_contig_1_1096",19.2524971099366,0.765585486953288,0.521742611890356,0.0615185574758998,0.157984642536272
"GW101-3H11_contig_1_1097",15.5661478745817,0.386466484208914,0.524555926090821,0.333324017300091,0.51925812145673
"GW101-3H11_contig_1_1098",24.7247203867046,0.760378090713623,0.569203388779243,0.0651763498156954,0.164872176233715
"GW101-3H11_contig_1_1099",354.236066710094,0.303703289604715,0.297821517253824,0.266443400577802,0.449198992889728
"GW101-3H11_contig_1_11",1.57347614043229,0.122474790839667,0.691184252692235,0.626284157825213,NA
"GW101-3H11_contig_1_110",1.03178892109404,-0.00391128348323349,0.698965513777174,0.900873000628738,NA
"GW101-3H11_contig_1_1100",45.5574358786356,0.460093943405211,0.394712404350682,0.178052605149824,0.340086346623898
"GW101-3H11_contig_1_1101",16.7840194034512,0.526618348503357,0.528035762966943,0.19280617666807,0.359958124488502
"GW101-3H11_contig_1_1102",14.5331567188374,-1.05343025971646,0.68536146442684,0.0306763525830604,0.0941654880577668
"GW101-3H11_contig_1_1103",13.7130601400507,1.11412963102307,0.669055001365244,0.0217474984084776,0.073488421705314
"GW101-3H11_contig_1_1104",127.541751014813,0.379608700255956,0.34047924087112,0.207348316302901,0.379079090445565
"GW101-3H11_contig_1_1105",5.97521640031886,-0.423794276186622,0.67569901586138,0.292465980755971,0.476543491141001
"GW101-3H11_contig_1_1106",30.3003224395055,-0.0855023281301816,0.430884829842838,0.810434454787454,0.898144770200363
"GW101-3H11_contig_1_1107",252.433157095628,1.41604874721493,0.435836979340174,0.000229480895341597,0.00195082815641546
"GW101-3H11_contig_1_1108",281.602710852016,2.30996520941381,0.322859037444684,8.25722063573882e-14,7.4406732617602e-12
"GW101-3H11_contig_1_1109",50.0480146977288,0.869101957810575,0.4371479020914,0.0199134654303819,0.0690719524072389
"GW101-3H11_contig_1_111",752.935430619886,-1.62154096398429,0.343426227802143,4.49713880099431e-07,9.25680093301112e-06
"GW101-3H11_contig_1_1110",252.652220781937,0.663021113878781,0.318022240520561,0.0211927800508444,0.0721550991655533
"GW101-3H11_contig_1_1111",78.6889852404424,-0.259698333526484,0.422852680716068,0.461720507190032,0.639220435867388
"GW101-3H11_contig_1_1112",53.3361480226422,0.339345924866724,0.373341181218592,0.299850287606995,0.483841192298592
"GW101-3H11_contig_1_1113",42.3604701245075,-1.09299245007915,0.457733390029547,0.00472621740484055,0.0225468371489746
"GW101-3H11_contig_1_1114",738.825305836746,-0.30237170100878,0.275013240531594,0.235839135400502,0.413994672748501
"GW101-3H11_contig_1_1115",236.335684511519,-0.169493041346481,0.300732433240223,0.538539757943204,0.708329133460814
"GW101-3H11_contig_1_1116",64.7393937916817,-0.33093493399996,0.376650851756441,0.310804629645336,0.495016800161759
"GW101-3H11_contig_1_1117",27.6702417908926,0.797416128997201,0.497830344756059,0.0447506713307136,0.124524861609896
"GW101-3H11_contig_1_1118",73.7814381421995,-0.887116643164069,0.379020378830885,0.00770220162714408,0.032876239576915
"GW101-3H11_contig_1_1119",96.4372577780202,1.29659804438096,0.44055402228425,0.000663760049949582,0.00466472617425573
"GW101-3H11_contig_1_112",93.8989015877787,-0.838983961882287,0.381119769873406,0.0111379453424367,0.0446288224936571
"GW101-3H11_contig_1_1120",4.22142974393269,-0.304157559018474,0.682165466231856,0.411546019562894,NA
"GW101-3H11_contig_1_1121",9.54694794560753,0.164028286801075,0.527709902377379,0.665618951912159,0.801845480247707
"GW101-3H11_contig_1_1122",501.121858937645,-0.903413920723839,0.297114986470638,0.000982555077352016,0.00634509566916076
"GW101-3H11_contig_1_1123",32.3313674300233,-0.326729671888968,0.41529822676792,0.34224341406209,0.528616511277885
"GW101-3H11_contig_1_1124",19.1435785510646,0.0372345824853201,0.460568568585204,0.922087938780811,0.964173691461743
"GW101-3H11_contig_1_1125",5.36316563922142,-0.396423861725045,0.659641507268876,0.318581969124617,0.503448902883991
"GW101-3H11_contig_1_1126",23.7189308071378,-0.591380571351068,0.51212244204261,0.122747265399133,0.262106456657969
"GW101-3H11_contig_1_1127",18.0921350151613,0.10598197962202,0.471151981397865,0.771128091842263,0.875359312547034
"GW101-3H11_contig_1_1128",6.93503568954665,0.167288935339262,0.571576675937956,0.66374168837855,0.80008101854192
"GW101-3H11_contig_1_1129",122.827043144934,0.689004560507804,0.365326842718023,0.033217708130762,0.0999983715443504
"GW101-3H11_contig_1_113",150.573185722406,-0.0553602833747332,0.337286198950161,0.853794544114549,0.925457598605853
"GW101-3H11_contig_1_1130",42.6031406315931,1.81117666449387,0.537506470954579,6.92606955308381e-05,0.000707436071479971
"GW101-3H11_contig_1_1131",356.417063960212,-0.370815345749757,0.296030743736816,0.169708975334521,0.329028975063735
"GW101-3H11_contig_1_1132",30.6499103045487,-1.32817519679279,0.577009244288043,0.00453701934268017,0.0219019207554382
"GW101-3H11_contig_1_1133",9.95237972053819,0.673707804753896,0.663704087461815,0.122970036105037,0.262443945476802
"GW101-3H11_contig_1_1134",280.827953040194,-0.39109556831261,0.346499729781277,0.201354313965878,0.370848586659772
"GW101-3H11_contig_1_1135",530.311519556564,-0.64804630881035,0.314492815796528,0.0227444475735751,0.0759107274981334
"GW101-3H11_contig_1_1136",100.176585366832,-0.307163271658092,0.335040388831548,0.306724356178781,0.491026172022428
"GW101-3H11_contig_1_1137",24.2889263169152,-0.193559031419291,0.453240652503692,0.592391997056647,0.749243830498519
"GW101-3H11_contig_1_1138",20.1802763933949,0.219130389318008,0.471549077727963,0.55903046697764,0.722623061394431
"GW101-3H11_contig_1_1139",3.02477008904933,0.300070148543325,0.705713282166217,0.389326974731138,NA
"GW101-3H11_contig_1_114",44.9570641249642,0.101704463698654,0.371425779924834,0.755081639132818,0.864101321911788
"GW101-3H11_contig_1_1140",6.14099032198375,0.902171418814096,1.00600861119434,0.0600106336950005,0.15483348567998
"GW101-3H11_contig_1_1141",85.3216970517585,-1.64400794194301,0.41019209517466,9.58566217767675e-06,0.000132661638670577
"GW101-3H11_contig_1_1142",6.07242808669502,-0.883536410306573,0.878161365733223,0.0700350576009761,0.173377386185567
"GW101-3H11_contig_1_1143",2.88882324153282,-0.156938214733265,0.662250848008154,0.665495327105079,NA
"GW101-3H11_contig_1_1144",10.1061114410173,-1.64741600135411,1.03458621193177,0.00661965764540839,0.0293683936018939
"GW101-3H11_contig_1_1145",9.04433292228656,-0.180220890218423,0.547350589268446,0.628224568562303,0.773447433048738
"GW101-3H11_contig_1_1146",2.27949000981089,-0.142490674891245,0.688916937967861,0.683492431039224,NA
"GW101-3H11_contig_1_1147",1.45578922143764,0.0379333877545422,0.690583819851105,0.822138255512832,NA
"GW101-3H11_contig_1_1148",1.6320240536664,-0.132608223734561,0.700948349448108,0.712400862873687,NA
"GW101-3H11_contig_1_1149",3.9007782348952,-0.547903079059888,0.808188211650058,0.18203927115842,NA
"GW101-3H11_contig_1_115",127.045774717371,-0.00603467050771384,0.3378863934934,0.981844078951518,0.988713737083025
"GW101-3H11_contig_1_1150",67.9070813777913,-0.431494770380501,0.382360519093065,0.195409333837021,0.363312631228392
"GW101-3H11_contig_1_1151",16.0658532420863,1.31539102528665,0.70971984059808,0.009940705343234,0.0406346372649333
"GW101-3H11_contig_1_1152",6.19758421487208,0.268991205358542,0.608988978268744,0.481051952698721,0.654585794695743
"GW101-3H11_contig_1_1153",43.6275882895068,2.54382524749351,0.502900726159871,4.31644777856438e-08,1.28699968691754e-06
"GW101-3H11_contig_1_1154",52.5741944267494,0.391094859788051,0.406348610609583,0.247248785009925,0.429008910233309
"GW101-3H11_contig_1_1155",14.6026943221788,-0.874585750267,0.696881028641397,0.0500008045379863,0.134899043513995
"GW101-3H11_contig_1_1156",2.05880065986209,-0.507386177187243,0.918537133281265,0.139912043802488,NA
"GW101-3H11_contig_1_1157",3.77662039826669,-0.215963157467526,0.67710595757305,0.536584213273001,NA
"GW101-3H11_contig_1_1158",50.060320312753,0.500840059105686,0.425528194967788,0.159043070195446,0.313982302649724
"GW101-3H11_contig_1_1159",53.1887972609445,0.432108370863131,0.439052125065238,0.241657794198011,0.421235345591348
"GW101-3H11_contig_1_116",72.4322208195145,0.898982158502527,0.398740995521917,0.00878618513233887,0.036579035638228
"GW101-3H11_contig_1_1160",5.45394258344664,1.76817000748647,1.16634755049117,0.0121997567728819,0.0479360598004227
"GW101-3H11_contig_1_1161",14.5547630123256,0.486849086575003,0.52935756306566,0.219466272344603,0.3948250817912
"GW101-3H11_contig_1_1162",118.734617231578,1.3297769254805,0.456184005983831,0.000790623307703872,0.00533440517926656
"GW101-3H11_contig_1_1163",4.41033990263679,0.556947086385182,0.791700003024629,0.181814927769086,NA
"GW101-3H11_contig_1_1164",21.9487826619983,-0.106941120883424,0.438175013195028,0.762168175070978,0.86985419361464
"GW101-3H11_contig_1_1165",15.6665229437437,-0.0123269547439161,0.469318802349098,0.971387669635946,0.984006245409383
"GW101-3H11_contig_1_1166",28.6076889503464,-0.717619280702024,0.50017265331242,0.0739054645615405,0.180860989014512
"GW101-3H11_contig_1_1167",70.3271312837567,-0.121760773169674,0.379532707845641,0.709385462250514,0.832327035212706
"GW101-3H11_contig_1_1168",71.0921497390517,-0.0903537185482749,0.359775755903255,0.77291595340648,0.875359312547034
"GW101-3H11_contig_1_1169",34.9996315137093,-0.127693297967094,0.421412904567666,0.716766966154586,0.835963527070962
"GW101-3H11_contig_1_117",13.6403856428795,-1.28211365840245,0.737683604908397,0.0122961108197513,0.0482440325795247
"GW101-3H11_contig_1_1170",92.7241336871454,1.51498462694822,0.491807030298951,0.000325906064688989,0.00261175709943449
"GW101-3H11_contig_1_1171",88.71320575198,1.74294427558192,0.409543478474615,3.05751363133893e-06,5.0195213664289e-05
"GW101-3H11_contig_1_1172",198.325767923441,-0.240198880528389,0.379682618179457,0.461188362432122,0.639220435867388
"GW101-3H11_contig_1_1173",28.7644449442414,0.419419308035818,0.457493587075362,0.252440963344105,0.43448561390507
"GW101-3H11_contig_1_1174",195.346935104518,0.377254893196449,0.358738579158012,0.234200382998839,0.412188608099085
"GW101-3H11_contig_1_1175",65.9703647283676,-0.0574587920977688,0.350089505838057,0.850902898018567,0.923559759674462
"GW101-3H11_contig_1_1176",373.210551121653,0.0445241595772401,0.293957670688985,0.871236177307992,0.935857668605009
"GW101-3H11_contig_1_1177",15.6324423780716,-0.437825971698979,0.612422371586622,0.287830941740165,0.471146585498939
"GW101-3H11_contig_1_1178",39.5675399834435,0.184763345484023,0.4520527992243,0.620450561281447,0.768926352688346
"GW101-3H11_contig_1_1179",143.791325911364,-0.171890914255977,0.354183266206408,0.584775255970423,0.744977588111865
"GW101-3H11_contig_1_118",4.09722839972468,0.605293409282036,0.815357587338326,0.156988083977593,NA
"GW101-3H11_contig_1_1180",77.4463673764208,1.13460394135084,0.421216583393725,0.0016593328516776,0.00964906184276849
"GW101-3H11_contig_1_1181",153.566449462058,-0.0207525581696359,0.31523740161269,0.939866387504696,0.973273515514033
"GW101-3H11_contig_1_1182",192.543209159003,0.0783688381817253,0.312369030725133,0.784685791217549,0.882390705320899
"GW101-3H11_contig_1_1183",0.824659648761471,0.311454677177073,0.825553282658124,0.117680685070347,NA
"GW101-3H11_contig_1_1184",0.755607835962193,0.210283924134312,0.759035663576853,0.286480517134704,NA
"GW101-3H11_contig_1_1185",7.3799942397075,0.109430539695614,0.576788730042687,0.770286136377307,0.875359312547034
"GW101-3H11_contig_1_1186",0.541445791800539,0.163092552088696,0.765958104261483,0.283381910387886,NA
"GW101-3H11_contig_1_1187",3.23343719508163,0.313845057550153,0.699860460781317,0.38746766000693,NA
"GW101-3H11_contig_1_1188",2.6484175806792,-0.407982509292229,0.775961671845578,0.269123258109854,NA
"GW101-3H11_contig_1_1189",0.169201809937668,0.0802746286886242,0.748314776137532,0.562502109413649,NA
"GW101-3H11_contig_1_119",72.6131573632274,-0.433150912450893,0.393007545477176,0.187099403411977,0.352386475074578
"GW101-3H11_contig_1_1190",0.101521085962601,0.0688207711441007,0.746117015898713,0.632902373320724,NA
"GW101-3H11_contig_1_1191",2.43497786198276,0.116406987849905,0.710537848484525,0.638127061307437,NA
"GW101-3H11_contig_1_1192",0.288287168688417,0.0101078988185683,0.734345871209237,0.752883240760942,NA
"GW101-3H11_contig_1_1193",0.505682718609179,0.0883114103719627,0.731863617087494,0.489338218101815,NA
"GW101-3H11_contig_1_1194",1.97267471751872,0.298676215709556,0.738407334718884,0.334080140369937,NA
"GW101-3H11_contig_1_1195",9.00241191186292,0.688529644499662,0.80783758520695,0.107994046420544,0.239167590516279
"GW101-3H11_contig_1_1196",11.4188724291987,2.55601887803405,0.903510007381163,0.00038060479957634,0.00296798550438857
"GW101-3H11_contig_1_1197",87.405782950525,1.07051778762905,0.41093253378525,0.00309728574501044,0.0159993550267737
"GW101-3H11_contig_1_1198",2.70305395295964,-0.181510537371854,0.689163840209108,0.5978511990077,NA
"GW101-3H11_contig_1_1199",2.1697412060364,0.14064870419986,0.666642007396601,0.644199613587886,NA
"GW101-3H11_contig_1_12",0.965392575146985,-0.155689107310348,0.737017944218345,0.622204395524729,NA
"GW101-3H11_contig_1_120",8.89913005529599,0.598096046812452,0.635004591937385,0.163159902141061,0.319003569518805
"GW101-3H11_contig_1_1200",0.942637957192242,0.276974601768506,0.784302817784766,0.207321966559061,NA
"GW101-3H11_contig_1_1201",32.4517313397828,-0.261327429218524,0.412463522389365,0.449608957494982,0.630979382101374
"GW101-3H11_contig_1_1202",13.847480322331,-0.15087570202063,0.538119612264401,0.673388469538689,0.805483847781529
"GW101-3H11_contig_1_1203",1.52490157896785,-0.260334051001898,0.765073985216071,0.386759368402729,NA
"GW101-3H11_contig_1_1204",7.51125383786724,-0.184681177582806,0.568682941486891,0.617938791179838,0.767925773286621
"GW101-3H11_contig_1_1205",3.67656076757814,-0.036524735484683,0.622569169601913,0.923834306382513,NA
"GW101-3H11_contig_1_1206",1.98277162953727,-0.409750906912939,0.806490328122291,0.251772497186666,NA
"GW101-3H11_contig_1_1207",9.93368034670773,0.433421070533018,0.657534908474058,0.259425178203559,0.440892329260449
"GW101-3H11_contig_1_1208",3.77522170804858,0.299366968352164,0.668246701497037,0.422505318489736,NA
"GW101-3H11_contig_1_1209",1.31523387322217,-0.157273404489647,0.721331879120565,0.64095321772657,NA
"GW101-3H11_contig_1_121",54.126326758161,0.00308899522389486,0.394948781873554,0.994483421931219,0.995957094574239
"GW101-3H11_contig_1_1210",2.02119279027498,0.608903611376928,0.980150435883309,0.0950208727331433,NA
"GW101-3H11_contig_1_1211",0.49693072934957,0.184101963634353,0.770321641906228,0.264344420550845,NA
"GW101-3H11_contig_1_1212",3.38992564696688,0.975676245355823,1.32057831930424,0.0481706227192023,NA
"GW101-3H11_contig_1_1213",0.480594345881254,-0.0390676732510663,0.730418759004272,0.979896753164489,NA
"GW101-3H11_contig_1_1214",2.64414460703768,0.544023083703611,0.869139743069998,0.152003971307556,NA
"GW101-3H11_contig_1_1215",4.07227398118457,1.86599644011738,1.69603574771062,0.0173402577721164,NA
"GW101-3H11_contig_1_1216",21.7906115454561,-0.421624264945718,0.499478478664649,0.26041991040385,0.44221220129297
