"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"FW510-R12_contig_1_102",14.8745551643627,-0.180087313162382,0.320433587073614,0.196146777684108,0.346427046143597
"FW510-R12_contig_1_1020",894.802454102312,-0.125681865104337,0.129429103442703,0.279919078563794,0.442607441640479
"FW510-R12_contig_1_1021",3664.53358917337,0.205076136356278,0.102387222974471,0.0324384662334269,0.0916450880077748
"FW510-R12_contig_1_1022",925.307632474069,-0.521991556470676,0.160967133552602,0.000264107295635496,0.00169725314121608
"FW510-R12_contig_1_1023",3962.73674570677,0.0986790158593948,0.138364338394707,0.422213152608636,0.590332146587464
"FW510-R12_contig_1_1024",1793.25892049234,0.20905513301995,0.108348802290893,0.0379092271056023,0.102875110803282
"FW510-R12_contig_1_1025",501.976495087318,0.0623524976495353,0.119849039811342,0.570308057668607,0.711100736182761
"FW510-R12_contig_1_1026",2194.81247061188,-0.169464686367116,0.125729060911921,0.135778379161327,0.270154089116442
"FW510-R12_contig_1_1027",1608.90152593024,-0.129968783802653,0.0892180390180765,0.125849326086454,0.255418016138535
"FW510-R12_contig_1_1028",939.957997675575,-0.579916988144552,0.120601693533374,3.20209616559044e-07,3.92817657001732e-06
"FW510-R12_contig_1_1029",1517.54110740764,-0.290587173431793,0.106191472883173,0.00329928266900584,0.014726346281588
"FW510-R12_contig_1_103",63.6606936005679,0.0362511141377185,0.193031414308205,0.800037965310091,0.881758581509148
"FW510-R12_contig_1_1030",775.174204074313,-0.616536913977703,0.108145351425009,2.25603694277786e-09,3.72972287707309e-08
"FW510-R12_contig_1_1031",2858.08626083253,-0.742373752378394,0.0895086991625017,1.59311585584756e-17,5.90065603531231e-16
"FW510-R12_contig_1_1032",4079.35556268733,-0.214584921549598,0.0957252216817623,0.0173836328564849,0.0566512299180879
"FW510-R12_contig_1_1033",56805.5215261947,-0.452347286374483,0.118506933191653,2.98643883410051e-05,0.000248999185908121
"FW510-R12_contig_1_1034",3000.75092565659,-0.323232311884866,0.0887986880757427,0.000134673681691265,0.00094837846777834
"FW510-R12_contig_1_1035",332.390484396936,-0.158210473277283,0.148555436930775,0.219211484623693,0.37579111649776
"FW510-R12_contig_1_1036",144.345798584137,0.43344106484754,0.198455544219393,0.00789536598366484,0.0300820472493343
"FW510-R12_contig_1_1037",3073.64519605007,-0.0391094299660165,0.0972391269699679,0.669419938331316,0.78760097814668
"FW510-R12_contig_1_1038",488.99834680972,-0.296655401496363,0.156620925700212,0.0278908070701582,0.082011747201717
"FW510-R12_contig_1_1039",658.491269863417,-0.231578357068071,0.119823507608439,0.0342206555201153,0.0949697154636052
"FW510-R12_contig_1_104",21.5616033587872,0.29046507422799,0.3334056166832,0.105024617365219,0.222038872717248
"FW510-R12_contig_1_1040",251.633982084352,-0.204244495975404,0.150597065105584,0.116502928772789,0.240287048368694
"FW510-R12_contig_1_1041",252.537286331631,-0.045517175172592,0.126595826101069,0.690126854010388,0.802647536729473
"FW510-R12_contig_1_1042",262.643091734126,-0.00490658933443135,0.144366952959904,0.968048367473715,0.983624983252111
"FW510-R12_contig_1_1043",128.223484501931,-0.214531257508992,0.175551711241961,0.137271700579716,0.272281457586542
"FW510-R12_contig_1_1044",324.925132572299,0.215764637166511,0.18782227679292,0.152436548598556,0.293153063006309
"FW510-R12_contig_1_1045",3768.19521677904,0.143932662293541,0.109107809168839,0.155719566460211,0.297979021363504
"FW510-R12_contig_1_1046",314.226230422622,-0.255361234422496,0.134407121466427,0.0333589766547988,0.0932502017955624
"FW510-R12_contig_1_1047",243.913751575752,-0.0717815766449423,0.153778647061239,0.584335524125956,0.721776311805922
"FW510-R12_contig_1_1048",123.662699360098,0.0122677831396855,0.165607734834474,0.929825274242229,0.962560321521383
"FW510-R12_contig_1_1049",294.948368663275,-0.35716156973485,0.143952940103738,0.00512581704960323,0.0210721955977286
"FW510-R12_contig_1_105",36.8691583945091,0.029980879418395,0.228083476978234,0.839812688635797,0.907057282175434
"FW510-R12_contig_1_1050",626.078532190228,-0.0751904200800414,0.108616875630599,0.455562773636872,0.620063161595803
"FW510-R12_contig_1_1051",668.745752351029,0.131161576636936,0.103593696023562,0.176477953792101,0.322490369132906
"FW510-R12_contig_1_1052",520.444478256721,-0.581615776649385,0.171710643452016,0.000130338753591616,0.00092461303652837
"FW510-R12_contig_1_1053",164.422569178429,0.0643067326478806,0.153653294283327,0.62566068607078,0.751964106940607
"FW510-R12_contig_1_1054",3546.18518282915,0.285344538409691,0.110942895103726,0.00555514823848027,0.0225009789848854
"FW510-R12_contig_1_1055",228.913878102746,0.178177465873678,0.140954675379189,0.15087340359,0.292042387250593
"FW510-R12_contig_1_1056",184.85439061441,0.0635920639503444,0.150068776986229,0.624031008055375,0.750473756799659
"FW510-R12_contig_1_1057",314.885544860794,0.251693686356709,0.134044279409832,0.0357423187777312,0.0985536234300793
"FW510-R12_contig_1_1058",2058.70567900907,0.186709254798963,0.0900973421983443,0.0292757972093664,0.0847260487231251
"FW510-R12_contig_1_1059",8183.64760192377,0.305483873349209,0.120881862990148,0.00577978641896663,0.0232155758976637
"FW510-R12_contig_1_106",698.37694786275,-0.268771694025482,0.146383757358607,0.0359903866815986,0.0990249782125128
"FW510-R12_contig_1_1060",104.987810156308,-0.131328695746409,0.215034135969755,0.393969388666136,0.563641008612146
"FW510-R12_contig_1_1061",1308.5161235157,-0.0143443517565136,0.100529789163958,0.877725173588255,0.932621417785975
"FW510-R12_contig_1_1062",286.284675305372,-0.0791060096636969,0.134903359037176,0.509406492504981,0.668108208760364
"FW510-R12_contig_1_1063",300.550003559766,-0.139373628474699,0.138860800157166,0.255721223313496,0.416886843759426
"FW510-R12_contig_1_1064",366.732660572742,-0.0267491276222337,0.128975934310373,0.817362005107315,0.892932060032155
"FW510-R12_contig_1_1065",534.611319557709,-0.263865749467095,0.137600734808341,0.0306744064778558,0.0877192381237568
"FW510-R12_contig_1_1066",6111.34503920344,-0.148047157855822,0.0905643178227491,0.0851246449215092,0.189647271392512
"FW510-R12_contig_1_1067",1407.34613638745,-0.154016199543426,0.104588885462281,0.114190389302645,0.236611823342544
"FW510-R12_contig_1_1068",470.694516414557,-0.740143232114614,0.17142220465888,2.09331585495617e-06,2.24608709562428e-05
"FW510-R12_contig_1_1069",263.509598885066,-0.645392360856472,0.175687433708148,3.81411800170268e-05,0.000308655095431906
"FW510-R12_contig_1_107",594.653062518447,-0.06820538665951,0.10505662388252,0.48677952316414,0.64991875415416
"FW510-R12_contig_1_1070",758.851964667813,0.0524492743608584,0.101913199975176,0.584428950291451,0.721776311805922
"FW510-R12_contig_1_1071",253.453594639203,0.135115242218273,0.144470446348689,0.285601111870682,0.449218245376017
"FW510-R12_contig_1_1072",98.7796946235184,-0.04573740122145,0.179148817968634,0.748734342807612,0.843674279366562
"FW510-R12_contig_1_1073",164.229021790787,0.0449152630243338,0.165036659266649,0.744667586661834,0.841242307461862
"FW510-R12_contig_1_1074",1354.81463714023,-0.42076980499116,0.132866678853154,0.000503398314289385,0.0029422314997425
"FW510-R12_contig_1_1075",276.406867629785,0.221606287655884,0.188140159114965,0.142133890896073,0.279194159985556
"FW510-R12_contig_1_1076",3782.27345868626,0.783752925127183,0.12924208162724,1.72138744172188e-10,3.20327750024767e-09
"FW510-R12_contig_1_1077",5549.55858550615,0.39954794251782,0.104633561993863,5.00036913644985e-05,0.000396325553777877
"FW510-R12_contig_1_1078",520.318424759817,0.283124484054311,0.143306107945087,0.0252651145792384,0.0763902836414651
"FW510-R12_contig_1_1079",419.580087965358,0.0507531050429279,0.117726796283627,0.639330293978676,0.764339010678417
"FW510-R12_contig_1_108",1430.25605769077,0.0954874751877203,0.0946581052092668,0.28711498149214,0.450862987650927
"FW510-R12_contig_1_1080",428.27768328266,0.104750780102404,0.144930701968097,0.40881550568734,0.577645280272017
"FW510-R12_contig_1_1081",631.216450408065,0.0302824655941109,0.114067293084196,0.773641509042434,0.861628395688274
"FW510-R12_contig_1_1082",1651.64338871115,-0.122397521180348,0.0944934151610813,0.170677665835178,0.31499464690383
"FW510-R12_contig_1_1083",905.286991704362,-0.0513943477970718,0.102237487534034,0.591037689676355,0.727372901160805
"FW510-R12_contig_1_1084",947.793347581956,0.09895819030164,0.119030459993524,0.363899630245485,0.531279672825653
"FW510-R12_contig_1_1085",1095.54740981447,-0.0859212554734635,0.10441624813575,0.372828201614629,0.541937446271529
"FW510-R12_contig_1_1086",414.9954763352,-0.161958249048129,0.120458470760255,0.139684851739482,0.275612972503363
"FW510-R12_contig_1_1087",579.612391379088,-0.231002636896457,0.107146310497267,0.0203930025834929,0.0647599719304325
"FW510-R12_contig_1_1088",152.381219499404,-0.514455427998305,0.196952527250074,0.00188559490375356,0.00915928318948135
"FW510-R12_contig_1_1089",463.751028653228,0.332787135684682,0.133185727941671,0.00555235947672504,0.0225009789848854
"FW510-R12_contig_1_109",23.5774863262554,-0.414099623913516,0.403906147102212,0.0493337905826715,0.126555808778713
"FW510-R12_contig_1_1090",1206.22434640872,0.392407689444359,0.101498857159286,4.17954368797925e-05,0.000334711066239004
"FW510-R12_contig_1_1091",967.311530045245,0.12100850334097,0.106103124493679,0.221693295476354,0.378697372139651
"FW510-R12_contig_1_1092",242.146226861704,-0.0553250249877561,0.145077359862895,0.661670546738475,0.781574787660426
"FW510-R12_contig_1_1093",128.303544928506,0.215496137465242,0.199844934777564,0.163576146916181,0.307433454903833
"FW510-R12_contig_1_1094",1367.93310439508,0.134128180107362,0.0894110682465585,0.115364609698242,0.238275858744037
"FW510-R12_contig_1_1095",465.569121821596,0.238641191244509,0.124658552640339,0.0352635478164548,0.0973957282959817
"FW510-R12_contig_1_1096",1931.47173320683,0.403129097490725,0.0888446524357895,2.04153625263387e-06,2.1966473869122e-05
"FW510-R12_contig_1_1097",4291.29090322136,0.0966056472719982,0.0780755408184745,0.200966426456803,0.352997115691566
"FW510-R12_contig_1_1098",26060.5484135927,-0.324432756109798,0.0900859357959278,0.000153086127315611,0.00105113683140773
"FW510-R12_contig_1_1099",2389.83404054338,0.349350142144971,0.216092587236836,0.0369765084413147,0.100802201355941
"FW510-R12_contig_1_11",394.784451669347,0.107144221691236,0.130479315380352,0.360303316304755,0.527914938914384
"FW510-R12_contig_1_110",128.921305695661,0.120912880009458,0.175404465617494,0.397510021263459,0.566362559874405
"FW510-R12_contig_1_1100",1589.24214756916,1.12534733825484,0.167001312590275,1.73475009786024e-12,4.15047042047059e-11
"FW510-R12_contig_1_1101",569.8602545807,1.16601755839914,0.21575178601202,5.16341235880073e-09,8.21878694466959e-08
"FW510-R12_contig_1_1102",382.471300558494,0.990436919375,0.161589764106263,8.85918043184035e-11,1.73226208240858e-09
"FW510-R12_contig_1_1103",343.401704591129,0.417703543904861,0.155306638598606,0.00223943364747067,0.0106366194945216
"FW510-R12_contig_1_1104",451.143160094282,0.335336702075632,0.144478215406896,0.00874552213466741,0.0327823638801222
"FW510-R12_contig_1_1105",397.519569472196,0.402569382659999,0.130386359847127,0.000689585708058027,0.00386087812127837
"FW510-R12_contig_1_1106",347.265947313738,0.288428267891703,0.135633667051357,0.0173725767160618,0.0566512299180879
"FW510-R12_contig_1_1107",1579.05767435844,0.000488742435606693,0.0878339006963833,0.994881798144045,0.996853312282903
"FW510-R12_contig_1_1108",559.265375166249,-0.0428768143620397,0.115057686016311,0.685105133281092,0.80083152688082
"FW510-R12_contig_1_1109",1094.04461379311,0.113029130611368,0.105623503526021,0.252241201853426,0.413813079020186
"FW510-R12_contig_1_111",48.5803652448416,0.335328096950586,0.258618643802167,0.0624910820719278,0.150259455768456
"FW510-R12_contig_1_1110",133.308711470669,0.0208142194824869,0.152878621558514,0.874761294181279,0.930732798818595
"FW510-R12_contig_1_1111",462.146332626867,-0.0682477715101514,0.117281192251258,0.524030434927804,0.680858711879829
"FW510-R12_contig_1_1112",4278.74295523729,0.0056062485104722,0.0820614125071687,0.947654640683741,0.974990832241926
"FW510-R12_contig_1_1113",3021.51287989562,0.12304152548625,0.0842367466492561,0.127330885404524,0.257604291270076
"FW510-R12_contig_1_1114",1035.30244395333,-0.0864029703918274,0.118239717544033,0.424573326116438,0.592342068888272
"FW510-R12_contig_1_1115",952.979401703813,-0.054814279212805,0.0973606946527281,0.54904330715846,0.69698470364514
"FW510-R12_contig_1_1116",182.94704655796,0.240932093482051,0.159013052718604,0.075633214586247,0.174594545714562
"FW510-R12_contig_1_1117",214.089757064189,-0.439829955151883,0.154969895727051,0.00130121382540872,0.00665640857300716
"FW510-R12_contig_1_1118",781.919343069791,0.13136913596934,0.102187608337967,0.170870558537021,0.315075821677648
"FW510-R12_contig_1_1119",4258.36279978194,0.235640358190542,0.0955389287761883,0.00911097700754372,0.0339414733395149
"FW510-R12_contig_1_112",1241.10384102298,0.201522664803175,0.128344745912029,0.0816265229204198,0.183659676570944
"FW510-R12_contig_1_1120",409.227846396794,0.394554101557388,0.123822376024322,0.000521487316796013,0.00301945832479917
"FW510-R12_contig_1_1121",1636.76111934948,0.307632607378711,0.0975468641665382,0.000828622570598195,0.00449556921400598
"FW510-R12_contig_1_1122",832.554397454178,-0.190182036081155,0.11915619258939,0.0804777627424988,0.182353142402415
"FW510-R12_contig_1_1123",724.644725917779,0.0298482213345703,0.101716471375075,0.755542203246963,0.849166125891748
"FW510-R12_contig_1_1124",534.100692877583,0.058823209679417,0.124431548663596,0.603603688151731,0.735552485530043
"FW510-R12_contig_1_1125",451.052165918201,0.029065742274265,0.127915249701106,0.8023106175408,0.88282275341733
"FW510-R12_contig_1_1126",267.184776584455,-0.0913466448446049,0.13079743672389,0.435900393754187,0.602255493809587
"FW510-R12_contig_1_1127",393.862630123667,-0.40934578544578,0.134990810314411,0.000818999433810539,0.00445591217378276
"FW510-R12_contig_1_1128",533.624099233863,0.311653997164713,0.1154961046215,0.00345774342780224,0.0153094571079244
"FW510-R12_contig_1_1129",2974.99736451857,0.0178323777421469,0.095877338340944,0.843968692149325,0.908853061828124
"FW510-R12_contig_1_113",71.0304062493724,-0.0300520191849314,0.187842743228849,0.83595051848547,0.906546224857183
"FW510-R12_contig_1_1130",548.147690664038,-0.0956395881230783,0.110620416883258,0.350219310225143,0.517073508235819
"FW510-R12_contig_1_1131",412.221961236662,0.0154636835712757,0.125497472079653,0.893167805917478,0.942638916639246
"FW510-R12_contig_1_1132",206.835971643954,0.298191269678004,0.163939499385613,0.0325735649234551,0.0916450880077748
"FW510-R12_contig_1_1133",340.762274392957,-0.0154457850264089,0.141462924208967,0.900390073766798,0.946153545793479
"FW510-R12_contig_1_1134",751.595099522142,0.231972569528393,0.114576309616804,0.0277869312737433,0.081831237971299
"FW510-R12_contig_1_1135",2038.76213434633,0.359001225907814,0.0950931786061426,6.88488270779197e-05,0.000525159766146825
"FW510-R12_contig_1_1136",2423.71072314157,0.0826282222849411,0.106863127936072,0.407782828527826,0.576856208405871
"FW510-R12_contig_1_1137",31.9833837926312,0.477750899369528,0.369987653810667,0.0290104499932885,0.0840844645403667
"FW510-R12_contig_1_1138",2444.77022685682,-0.180255289052935,0.090996823475932,0.0368275181389831,0.100681050299051
"FW510-R12_contig_1_1139",1002.16684753638,-0.116277750136578,0.104896589453092,0.232619951664192,0.391460049720607
"FW510-R12_contig_1_114",255.831960713574,-0.143424071060014,0.15068676146761,0.271024014051475,0.432868964713723
"FW510-R12_contig_1_1140",317.123725717953,-0.159172052091989,0.147583064592792,0.213241451577801,0.368178427376823
"FW510-R12_contig_1_1141",965.726114322421,-0.0108111356784844,0.0933279371844093,0.902608865558444,0.947072504758519
"FW510-R12_contig_1_1142",688.569390311349,-0.136509133239421,0.110024013890957,0.179520675510522,0.325724748971518
"FW510-R12_contig_1_1143",911.877763305456,0.129687796208962,0.0958436765050451,0.152386155644935,0.293153063006309
"FW510-R12_contig_1_1144",3981.10641105623,0.361189177549348,0.0895771330995691,2.39636684308012e-05,0.000208370317822678
"FW510-R12_contig_1_1145",1813.35333852801,0.321554115206851,0.105667918966099,0.00114312560345164,0.0059504321952645
"FW510-R12_contig_1_1146",2567.96708591767,0.348411410042865,0.0906360230776548,5.45042223099682e-05,0.000426728179548775
"FW510-R12_contig_1_1147",9696.92750327389,0.598316106376466,0.0797602656840036,1.2942538520511e-14,3.72049689410509e-13
"FW510-R12_contig_1_1148",17188.3127295531,0.291752848404991,0.075290168061156,6.28631048629429e-05,0.000483330698467178
"FW510-R12_contig_1_1149",2304.80609982635,0.426676454111646,0.106504979820464,2.05421154266239e-05,0.000180658056217706
"FW510-R12_contig_1_115",45.5240684433526,-0.055785562835723,0.209621316325999,0.709847916200564,0.815520630502725
"FW510-R12_contig_1_1150",1449.96783928575,-0.0660412050513536,0.0876907458396242,0.4297885815459,0.595885630593437
"FW510-R12_contig_1_1151",647.417136044712,0.18975290825114,0.12846167193791,0.100572877492754,0.215705302952166
"FW510-R12_contig_1_1152",363.700309360743,-0.0702767823187132,0.135613773068846,0.55900474962932,0.70368833188632
"FW510-R12_contig_1_1153",914.274047991693,0.0465512113916027,0.10266609429436,0.629773921724479,0.755728706069375
"FW510-R12_contig_1_1154",286.08362290773,0.0944917203616652,0.133586708062008,0.429223155358683,0.595593513847856
"FW510-R12_contig_1_1155",717.160887781692,0.0972709084585812,0.101323825583793,0.308173269837253,0.471626315221732
"FW510-R12_contig_1_1156",1135.50078910951,-0.16874626260049,0.0989968217510785,0.0697816713179156,0.163801948760884
"FW510-R12_contig_1_1157",539.000503016264,-0.0511593212363979,0.118002217445978,0.635917549961136,0.761498360773551
"FW510-R12_contig_1_1158",556.595119081984,-0.196249383989933,0.146440249272625,0.124435066256547,0.253208597580675
"FW510-R12_contig_1_1159",7560.17248668874,-1.62154741059084,0.106193948008613,9.49662363774783e-54,4.06455491695607e-51
"FW510-R12_contig_1_116",177.008324274795,-0.179453604924637,0.157946234324632,0.182357484254193,0.328243471657548
"FW510-R12_contig_1_1160",481.339606750326,0.000748676732584678,0.1128766405873,0.995215930732047,0.996853312282903
"FW510-R12_contig_1_1161",122.825232925845,0.0367832226470989,0.173841078602493,0.795516253686352,0.878282777070744
"FW510-R12_contig_1_1162",102.231673247466,-0.216523683470319,0.195974164268007,0.158563191485138,0.30179862844024
"FW510-R12_contig_1_1163",83.1906692269036,-0.38432735300611,0.216379396019674,0.0234844490444143,0.0719666648520953
"FW510-R12_contig_1_1164",258.557648836749,0.21829860106463,0.131840128856973,0.0646068584385329,0.154096358331411
"FW510-R12_contig_1_1165",2690.47175006312,-0.537239140227187,0.141592880689885,3.21952697936955e-05,0.000266129140011406
"FW510-R12_contig_1_1166",1700.73710090998,-0.587457856627661,0.0964859929179947,2.25917645202819e-10,4.14397509200600e-09
"FW510-R12_contig_1_1167",6234.40193099342,0.284304441012797,0.093805359041528,0.00138213475649548,0.00694040360210084
"FW510-R12_contig_1_1168",1580.97046473311,0.0884871458453827,0.102878993695945,0.36000912572883,0.52780233161811
"FW510-R12_contig_1_1169",63.2055702351068,0.231249344424604,0.239192638255303,0.164709214352717,0.308889919029535
"FW510-R12_contig_1_117",1918.37206549407,-0.0392745780478854,0.129883160585507,0.735615871018568,0.83512889335795
"FW510-R12_contig_1_1170",1472.73490824827,-0.0506647129076609,0.110173036155269,0.620053155082121,0.748161987995854
"FW510-R12_contig_1_1171",447.367350574145,0.401537662500731,0.138931376596041,0.00134289434392504,0.00679741000367841
"FW510-R12_contig_1_1172",2919.15175064448,0.172282459491674,0.0978772845645704,0.0621160623768742,0.149762468647053
"FW510-R12_contig_1_1173",344.81856907093,0.149368198233496,0.14064056448044,0.228187543684836,0.386248362156952
"FW510-R12_contig_1_1174",3384.8311568095,0.12415469941353,0.0980329984329984,0.181189291481273,0.327671424095963
"FW510-R12_contig_1_1175",1071.18150221219,-0.139034252168406,0.099936524958347,0.138463667327031,0.274504398632899
"FW510-R12_contig_1_1176",641.168070505157,-0.201682311884239,0.119015356626962,0.0635234627639067,0.152281431172026
"FW510-R12_contig_1_1177",823.139105590589,0.335809573212858,0.125342691381683,0.00329694969878026,0.014726346281588
"FW510-R12_contig_1_1178",3444.50639330142,-0.0457282007443584,0.0878613320092438,0.583491597448967,0.721081050167925
"FW510-R12_contig_1_1179",1445.68901350093,0.107229728538497,0.112811944726922,0.30395748554049,0.467776362086283
"FW510-R12_contig_1_118",1606.71155041921,-0.0597214377585471,0.0884761365907082,0.479203692621293,0.643616675026925
"FW510-R12_contig_1_1180",158.08714731942,0.0393424368231673,0.163515954990902,0.773944509107328,0.861628395688274
"FW510-R12_contig_1_1181",197.637347213285,0.136470932946846,0.142476172532239,0.275275515453004,0.437803998978106
"FW510-R12_contig_1_1182",453.884573190163,-0.00539838000226215,0.114844147593878,0.958842738531722,0.97736497190373
"FW510-R12_contig_1_1183",3370.54206837816,0.158408101959335,0.0847394002936756,0.0514558016528603,0.130916610281914
"FW510-R12_contig_1_1184",7195.96046811721,0.124461095987336,0.0840766172194746,0.122429331619288,0.25005184803685
"FW510-R12_contig_1_1185",18.4906867385163,0.0834082840589197,0.254076697745711,0.563225076620799,0.705886892214775
"FW510-R12_contig_1_1186",103.911384336333,-0.0166165712757883,0.192222012635605,0.908416055743653,0.949842195093527
"FW510-R12_contig_1_1187",901.954326543471,0.0108207947911421,0.106068832755914,0.914074151986155,0.953170989022921
"FW510-R12_contig_1_1188",1365.54136179514,0.0376726084653843,0.093544404621776,0.672321136649085,0.789723508955555
"FW510-R12_contig_1_1189",1553.5887953474,0.183954645544964,0.0905911421771041,0.0322710562220311,0.0912688021786077
"FW510-R12_contig_1_119",1542.2805807369,-0.226753647415631,0.100809196430124,0.0164321214191536,0.0543317868726005
"FW510-R12_contig_1_1190",548.778745526508,0.103112338627896,0.135870042435434,0.408894754812202,0.577645280272017
"FW510-R12_contig_1_1191",968.210938848239,0.0648442056607697,0.109493027174393,0.521760911113235,0.679453356865511
"FW510-R12_contig_1_1192",1258.37327895479,-0.00502194074990683,0.100841877368205,0.956931542270176,0.97736497190373
"FW510-R12_contig_1_1193",1324.49644776658,-0.184708906234332,0.101212753491485,0.0512789045920996,0.130639114079873
"FW510-R12_contig_1_1194",440.910356752151,-0.231092600840888,0.123145691223031,0.0387496125209851,0.104599514667719
"FW510-R12_contig_1_1195",431.644165684114,-0.286509915348723,0.135515508246012,0.017818594384963,0.057824115897959
"FW510-R12_contig_1_1196",1635.90247785436,0.123948683775334,0.087100576854345,0.136485541324558,0.271420911296952
"FW510-R12_contig_1_1197",2719.88805270341,0.364837231772525,0.14686420382635,0.00501527838086471,0.0206618741423432
"FW510-R12_contig_1_1198",86250.9874040397,0.586359380366371,0.0838819063701799,6.32995689890914e-13,1.5530569410572e-11
"FW510-R12_contig_1_1199",6959.06250525292,0.713385930627885,0.129272143708476,4.29399087857357e-09,6.86325844990266e-08
"FW510-R12_contig_1_12",2099.50356054192,-0.0289481448152556,0.0814198423690221,0.710992294500229,0.816316637381485
"FW510-R12_contig_1_120",713.214180990647,-0.229718438229416,0.108729059032677,0.0226909595436466,0.0704315682208918
"FW510-R12_contig_1_1200",135.742559555924,0.00840282590645355,0.203850188875488,0.95647150084981,0.97736497190373
"FW510-R12_contig_1_1201",282.356016931237,-0.22333961576234,0.159287715617745,0.0995724247253702,0.21463513152889
"FW510-R12_contig_1_1202",1327.44821382519,0.0286943363402336,0.0986816808888402,0.758901690509594,0.852022533326423
"FW510-R12_contig_1_1203",859.453042757093,0.0284597299695355,0.102850584072741,0.768835543971497,0.858783284874726
"FW510-R12_contig_1_1204",469.693457569266,-0.350754362679444,0.123981308556002,0.00195872871845835,0.00946677920138216
"FW510-R12_contig_1_1205",1010.45785831914,-0.424880414222756,0.10230280449638,1.08816962548341e-05,0.000100760322051973
"FW510-R12_contig_1_1206",1828.5144233379,0.167336140323547,0.100080552364241,0.0751331280674252,0.17382150709653
"FW510-R12_contig_1_1207",209.196934403314,-0.200330593918289,0.159123839101718,0.139033600216343,0.275146536738475
"FW510-R12_contig_1_1208",185.452153598404,-0.326710760813373,0.154097627030071,0.0148524436227524,0.050318041191594
"FW510-R12_contig_1_1209",3688.37593187472,0.190390942594788,0.113098015167841,0.0707174320264008,0.165615786691096
"FW510-R12_contig_1_121",824.791899743099,-0.217920191990276,0.105647168007173,0.0266613098713877,0.0791822402656787
"FW510-R12_contig_1_1210",929.604294234515,0.18119507954069,0.102672571023228,0.0596961152564725,0.145170098464603
"FW510-R12_contig_1_1211",1047.10068273922,0.0278358870030761,0.10442839783668,0.776698584734849,0.863945408142835
"FW510-R12_contig_1_1212",1103.47986908196,0.0546840723093348,0.0999218842196389,0.561733884290081,0.705050153889017
"FW510-R12_contig_1_1213",501.0606832864,-0.0140851764524848,0.128439200350512,0.901499324144357,0.946533063543039
"FW510-R12_contig_1_1214",1116.69787147886,0.369065862825228,0.103038466530216,0.000140454251896111,0.000980126409970687
"FW510-R12_contig_1_1215",1041.62824335968,-0.850173151757602,0.105333707495859,7.5477640123773e-17,2.61927810591688e-15
