"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"FW510-R12_contig_1_3101",129.744586968266,0.00481005102436657,0.175450969602623,0.978678156016659,0.982432716141
"FW510-R12_contig_1_3102",470.488559726997,0.526595035630387,0.140902276956085,0.000142330126582656,0.000248642017050517
"FW510-R12_contig_1_3103",399.483377768171,-0.0127288634498716,0.129988183413369,0.9200834110854,0.932674026184463
"FW510-R12_contig_1_3104",72.9776875049908,-1.57084275821293,0.259537520062704,3.20178425285644e-10,8.26073204420831e-10
"FW510-R12_contig_1_3105",46.570878991658,-0.0622613038424682,0.282137871446445,0.812233988448932,0.835663815038805
"FW510-R12_contig_1_3106",38.0154718040445,0.166964492412224,0.319341123290047,0.569861367063186,0.613158096627763
"FW510-R12_contig_1_3107",36.9961534881047,-0.317332537895397,0.337214483061578,0.298660251390665,0.342698626260603
"FW510-R12_contig_1_3108",20.7628979745277,-0.59545251117992,0.422250072431949,0.100243949369313,0.125166837267615
"FW510-R12_contig_1_3109",108.331888923126,-0.20501312335341,0.201038309656907,0.291480172243038,0.335358907849517
"FW510-R12_contig_1_311",631.074798575113,-0.83653125306777,0.142043302932545,2.14453489336904e-09,5.24825184832119e-09
"FW510-R12_contig_1_3110",218.359992366408,-0.0282825608933375,0.145939478364891,0.842730045942046,0.863120483107886
"FW510-R12_contig_1_3111",56.6655935074659,-0.578399717642776,0.249599424552502,0.0144786534272961,0.0203769722330817
"FW510-R12_contig_1_3112",158.733032646092,-0.406286182996873,0.206062616156405,0.0406955544857641,0.0540735687751512
"FW510-R12_contig_1_3113",723.014634885826,1.64628279931577,0.131065431953658,6.84040486628546e-37,4.98095265499652e-36
"FW510-R12_contig_1_3114",315.202438644816,0.293214203042551,0.149801759882251,0.046373799604187,0.0609873253927375
"FW510-R12_contig_1_3115",287.263885713036,-0.509561735308263,0.139993470824263,0.000213611510513432,0.000367255620651964
"FW510-R12_contig_1_3116",918.66095345627,-0.538079564984974,0.107658074889916,4.4363884681876e-07,9.39987259596184e-07
"FW510-R12_contig_1_3117",186.328935873287,-0.504507404107121,0.15576756935897,0.000940810971542445,0.00151252248012583
"FW510-R12_contig_1_3118",1356.52648174535,-0.617122134136151,0.0969728465451741,1.38920857007493e-10,3.65521271306602e-10
"FW510-R12_contig_1_3119",237.099706489051,0.55209912914486,0.147090317493596,0.000131685106854286,0.000230463894412863
"FW510-R12_contig_1_312",426.289859104129,-0.863606127273113,0.152390996487686,7.50090151793121e-09,1.79239904758505e-08
"FW510-R12_contig_1_3120",1150.15778639323,-0.00513826051957739,0.124294468741275,0.965463598085205,0.971516661396085
"FW510-R12_contig_1_3121",1273.10713798703,0.0316769866519785,0.0956382167501391,0.740668711635437,0.771930702710959
"FW510-R12_contig_1_3122",819.302474117219,0.769502487862774,0.106141157589656,2.50283997663018e-13,7.63336467931864e-13
"FW510-R12_contig_1_3123",1400.00183958679,-0.670135212299518,0.106049856040412,1.75139813755167e-10,4.58003097477871e-10
"FW510-R12_contig_1_3124",841.933935292939,0.777793305960231,0.121985852984279,1.04091936066279e-10,2.78252697937063e-10
"FW510-R12_contig_1_3125",227.799297593119,-0.925643224936866,0.180549717297202,1.40289417144766e-07,3.08444540434726e-07
"FW510-R12_contig_1_3126",2566.33427813748,1.5245259369796,0.104374980269141,6.07854332001057e-49,6.45028894454014e-48
"FW510-R12_contig_1_3127",575.632353645964,-0.440313697546403,0.113087735013991,8.23838477089827e-05,0.000146781952532378
"FW510-R12_contig_1_3128",891.287722789338,-0.478020771165388,0.117359134934861,3.74052269735072e-05,6.86772804108435e-05
"FW510-R12_contig_1_3129",940.976995108767,1.16784365889191,0.104777214442973,2.63928156268162e-29,1.52193302087569e-28
"FW510-R12_contig_1_313",673.580846279527,-0.99567601634928,0.130972336276026,1.24667617830922e-14,4.05933781812941e-14
"FW510-R12_contig_1_3130",182.709738524731,-0.469961352845924,0.166300982517898,0.0037945245417483,0.00574548291462832
"FW510-R12_contig_1_3131",282.502204393603,-1.07299901735397,0.17562708219384,3.90841960115656e-10,1.00234569265347e-09
"FW510-R12_contig_1_3132",263.049361959569,-0.619885654847035,0.149851785169761,2.46295642978811e-05,4.56559584578623e-05
"FW510-R12_contig_1_3133",80.6616573107007,0.836500330226371,0.226956486320264,0.000119049965835089,0.000209206418064217
"FW510-R12_contig_1_3134",235.342421589244,1.69017045063435,0.156725554675326,8.07552195650806e-28,4.42488059409233e-27
"FW510-R12_contig_1_3135",55.6429763111919,0.135278975033465,0.260929586578171,0.584658153841259,0.62760486851691
"FW510-R12_contig_1_3136",657.861177164458,1.13580162815952,0.137060851922592,4.23254286546318e-17,1.54099764818187e-16
"FW510-R12_contig_1_3137",3585.41871854402,2.03403367445087,0.0867322373535701,1.8930299281417e-122,2.02554202311161e-120
"FW510-R12_contig_1_3138",1497.79328460914,3.06871806060374,0.155277820485589,5.35654464101766e-88,2.00324368516505e-86
"FW510-R12_contig_1_3139",353.685545967378,0.908592855301698,0.126760141257952,3.78835735211271e-13,1.14184292021425e-12
"FW510-R12_contig_1_314",1258.23883387907,0.34126921360528,0.126878867324216,0.00625048453866293,0.00923192731707424
"FW510-R12_contig_1_3140",129.210916836746,1.81406453646642,0.224795325293394,1.28843346601588e-16,4.60821328792309e-16
"FW510-R12_contig_1_3141",276.081165377234,0.536835943357391,0.151159809388517,0.000293917466986413,0.000498314297020979
"FW510-R12_contig_1_3142",876.017047112116,0.941275411868016,0.110819062573694,9.47960778814019e-18,3.53489343658432e-17
"FW510-R12_contig_1_3143",483.333451913868,1.65736652439433,0.145719315178345,1.13231197340841e-30,6.78330594334246e-30
"FW510-R12_contig_1_3144",328.247582246753,-0.617778237273809,0.132254443618959,2.11306714139212e-06,4.29526893332054e-06
