	acetate (total)	no3 (total)	no2 (total)	no (total)	n2o (total)	n2 (total)	leu (total)	pyr (total)	for (total)	succ (total)	fum (total)	i (total)	acetate (3H11)	no3 (3H11)	no2 (3H11)	no (3H11)	n2o (3H11)	n2 (3H11)	leu (3H11)	pyr (3H11)	for (3H11)	succ (3H11)	fum (3H11)	i (3H11)	growth (3H11)	acetate (R12)	no3 (R12)	no2 (R12)	no (R12)	n2o (R12)	n2 (R12)	leu (R12)	pyr (R12)	for (R12)	succ (R12)	fum (R12)	i (R12)	growth (R12)
0	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	0	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	0	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	0	2.391024e-06
1	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	1	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	1	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	1	2.391024e-06
2	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	2	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	2	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	2	2.391024e-06
3	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	3	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	3	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	3	2.391024e-06
4	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	4	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	4	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	4	2.391024e-06
5	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	5	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	5	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	5	2.391024e-06
6	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	6	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	6	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	6	2.391024e-06
7	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	7	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	7	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	7	2.391024e-06
8	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	8	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	8	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	8	2.391024e-06
9	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	9	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	9	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	9	2.391024e-06
10	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	10	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	10	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	10	2.391024e-06
11	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	11	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	11	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	11	2.391024e-06
12	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	12	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	12	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	12	2.391024e-06
13	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	13	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	13	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	13	2.391024e-06
14	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	14	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	14	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	14	2.391024e-06
15	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	15	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	15	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	15	2.391024e-06
16	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	16	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	16	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	16	2.391024e-06
17	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	17	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	17	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	17	2.391024e-06
18	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	18	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	18	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	18	2.391024e-06
19	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	19	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	19	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	19	2.391024e-06
20	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	20	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	20	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	20	2.391024e-06
21	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	21	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	21	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	21	2.391024e-06
22	0.00796337032387182	0.015765185	0.0	0	-0.007865719774459802	-1.6872725540198288e-05	0	0	0	0	0	22	-0.007761581882195158	-0.015765185	0.015765185	0	-1.6872725540198288e-05	1.6872725540198288e-05	0	0.0	-3.82573562487122e-08	0.0	0.0025239717236760504	22	1.5940160000000001e-06	-0.00020178844167666207	0.0	-0.015765185	0.0	0.0078825925	0	0	0.0	3.82573562487122e-08	0.0	-0.0025239717236760504	22	2.391024e-06
23	0.077158311	0.260613674	-0.21597546084195346	0	-0.02231910657902328	0.0	0	0	0	0	0	23	-0.07702043825780035	-0.2215045780708937	0.2215045780708937	0	0.0	0.0	0	-0.08392840005100222	-1.6900615101744916e-07	-4.493669160264987e-06	0.08415243098731563	23	1.760436e-05	-0.00013787274219964618	-0.03910909592910633	-0.005529117228940228	0.0	0.02231910657902328	0	0	0.08392840005100222	1.6900615101744916e-07	4.493669160264987e-06	-0.08415243098731563	23	2.640654e-05
24	0.077158311	0.260613674	-0.21597546084195346	0	-0.02231910657902328	0.0	0	0	0	0	0	24	-0.07702043825780035	-0.2215045780708937	0.2215045780708937	0	0.0	0.0	0	-0.08392840005100222	-1.6900615101744916e-07	-4.493669160264987e-06	0.08415243098731563	24	1.760436e-05	-0.00013787274219964618	-0.03910909592910633	-0.005529117228940228	0.0	0.02231910657902328	0	0	0.08392840005100222	1.6900615101744916e-07	4.493669160264987e-06	-0.08415243098731563	24	2.640654e-05
25	0.077158311	0.260613674	-0.21597546084195346	0	-0.02231910657902328	0.0	0	0	0	0	0	25	-0.07702043825780035	-0.2215045780708937	0.2215045780708937	0	0.0	0.0	0	-0.08392840005100222	-1.6900615101744916e-07	-4.493669160264987e-06	0.08415243098731563	25	1.760436e-05	-0.00013787274219964618	-0.03910909592910633	-0.005529117228940228	0.0	0.02231910657902328	0	0	0.08392840005100222	1.6900615101744916e-07	4.493669160264987e-06	-0.08415243098731563	25	2.640654e-05
26	0.077158311	0.260613674	-0.21597546084195346	0	-0.02231910657902328	0.0	0	0	0	0	0	26	-0.07702043825780035	-0.2215045780708937	0.2215045780708937	0	0.0	0.0	0	-0.08392840005100222	-1.6900615101744916e-07	-4.493669160264987e-06	0.08415243098731563	26	1.760436e-05	-0.00013787274219964618	-0.03910909592910633	-0.005529117228940228	0.0	0.02231910657902328	0	0	0.08392840005100222	1.6900615101744916e-07	4.493669160264987e-06	-0.08415243098731563	26	2.640654e-05
27	0.077158311	0.260613674	-0.21597546084195346	0	-0.02231910657902328	0.0	0	0	0	0	0	27	-0.07702043825780035	-0.2215045780708937	0.2215045780708937	0	0.0	0.0	0	-0.08392840005100222	-1.6900615101744916e-07	-4.493669160264987e-06	0.08415243098731563	27	1.760436e-05	-0.00013787274219964618	-0.03910909592910633	-0.005529117228940228	0.0	0.02231910657902328	0	0	0.08392840005100222	1.6900615101744916e-07	4.493669160264987e-06	-0.08415243098731563	27	2.640654e-05
28	0.077158311	0.260613674	-0.21597546084195346	0	-0.02231910657902328	0.0	0	0	0	0	0	28	-0.07702043825780035	-0.2215045780708937	0.2215045780708937	0	0.0	0.0	0	-0.08392840005100222	-1.6900615101744916e-07	-4.493669160264987e-06	0.08415243098731563	28	1.760436e-05	-0.00013787274219964618	-0.03910909592910633	-0.005529117228940228	0.0	0.02231910657902328	0	0	0.08392840005100222	1.6900615101744916e-07	4.493669160264987e-06	-0.08415243098731563	28	2.640654e-05
29	0.077158311	0.260613674	-0.21597546084195346	0	-0.02231910657902328	0.0	0	0	0	0	0	29	-0.07702043825780035	-0.2215045780708937	0.2215045780708937	0	0.0	0.0	0	-0.08392840005100222	-1.6900615101744916e-07	-4.493669160264987e-06	0.08415243098731563	29	1.760436e-05	-0.00013787274219964618	-0.03910909592910633	-0.005529117228940228	0.0	0.02231910657902328	0	0	0.08392840005100222	1.6900615101744916e-07	4.493669160264987e-06	-0.08415243098731563	29	2.640654e-05
30	0.077158311	0.260613674	-0.21597546084195346	0	-0.02231910657902328	0.0	0	0	0	0	0	30	-0.07702043825780035	-0.2215045780708937	0.2215045780708937	0	0.0	0.0	0	-0.08392840005100222	-1.6900615101744916e-07	-4.493669160264987e-06	0.08415243098731563	30	1.760436e-05	-0.00013787274219964618	-0.03910909592910633	-0.005529117228940228	0.0	0.02231910657902328	0	0	0.08392840005100222	1.6900615101744916e-07	4.493669160264987e-06	-0.08415243098731563	30	2.640654e-05
31	0.077158311	0.260613674	-0.21597546084195346	0	-0.02231910657902328	0.0	0	0	0	0	0	31	-0.07702043825780035	-0.2215045780708937	0.2215045780708937	0	0.0	0.0	0	-0.08392840005100222	-1.6900615101744916e-07	-4.493669160264987e-06	0.08415243098731563	31	1.760436e-05	-0.00013787274219964618	-0.03910909592910633	-0.005529117228940228	0.0	0.02231910657902328	0	0	0.08392840005100222	1.6900615101744916e-07	4.493669160264987e-06	-0.08415243098731563	31	2.640654e-05
32	0.077158311	0.260613674	-0.21597546084195346	0	-0.02231910657902328	0.0	0	0	0	0	0	32	-0.07702043825780035	-0.2215045780708937	0.2215045780708937	0	0.0	0.0	0	-0.08392840005100222	-1.6900615101744916e-07	-4.493669160264987e-06	0.08415243098731563	32	1.760436e-05	-0.00013787274219964618	-0.03910909592910633	-0.005529117228940228	0.0	0.02231910657902328	0	0	0.08392840005100222	1.6900615101744916e-07	4.493669160264987e-06	-0.08415243098731563	32	2.640654e-05
33	0.077158311	0.260613674	-0.21597546084195346	0	-0.02231910657902328	0.0	0	0	0	0	0	33	-0.07702043825780035	-0.2215045780708937	0.2215045780708937	0	0.0	0.0	0	-0.08392840005100222	-1.6900615101744916e-07	-4.493669160264987e-06	0.08415243098731563	33	1.760436e-05	-0.00013787274219964618	-0.03910909592910633	-0.005529117228940228	0.0	0.02231910657902328	0	0	0.08392840005100222	1.6900615101744916e-07	4.493669160264987e-06	-0.08415243098731563	33	2.640654e-05
34	0.077158311	0.260613674	-0.21597546084195346	0	-0.02231910657902328	0.0	0	0	0	0	0	34	-0.07702043825780035	-0.2215045780708937	0.2215045780708937	0	0.0	0.0	0	-0.08392840005100222	-1.6900615101744916e-07	-4.493669160264987e-06	0.08415243098731563	34	1.760436e-05	-0.00013787274219964618	-0.03910909592910633	-0.005529117228940228	0.0	0.02231910657902328	0	0	0.08392840005100222	1.6900615101744916e-07	4.493669160264987e-06	-0.08415243098731563	34	2.640654e-05
35	0.077158311	0.260613674	-0.21597546084195346	0	-0.02231910657902328	0.0	0	0	0	0	0	35	-0.07702043825780035	-0.2215045780708937	0.2215045780708937	0	0.0	0.0	0	-0.08392840005100222	-1.6900615101744916e-07	-4.493669160264987e-06	0.08415243098731563	35	1.760436e-05	-0.00013787274219964618	-0.03910909592910633	-0.005529117228940228	0.0	0.02231910657902328	0	0	0.08392840005100222	1.6900615101744916e-07	4.493669160264987e-06	-0.08415243098731563	35	2.640654e-05
