	acetate (total)	no3 (total)	no2 (total)	no (total)	n2o (total)	n2 (total)	leu (total)	pyr (total)	for (total)	succ (total)	fum (total)	i (total)	acetate (3H11)	no3 (3H11)	no2 (3H11)	no (3H11)	n2o (3H11)	n2 (3H11)	leu (3H11)	pyr (3H11)	for (3H11)	succ (3H11)	fum (3H11)	i (3H11)	growth (3H11)	acetate (R12)	no3 (R12)	no2 (R12)	no (R12)	n2o (R12)	n2 (R12)	leu (R12)	pyr (R12)	for (R12)	succ (R12)	fum (R12)	i (R12)	growth (R12)
20	0.00796337	0.015765185	4.4060328845824115e-05	0	-0.007904622664422913	0.0	0	0	0	0	0	20	-0.00796337	-0.015522479169136844	0.015522479169136844	0	0.0	0.0	0	-0.007718702904200517	-3.8257356248711985e-08	0.007832753756813419	0	20	1.5940160000000001e-06	0.0	-0.0002427058308631571	-0.015566539497982668	0.0	0.007904622664422913	0	0	0.007718702904200517	3.8257356248711985e-08	-0.007832753756813419	0	20	2.391024e-06
21	0.00796337	0.015765185	4.4060328845824115e-05	0	-0.007904622664422913	0.0	0	0	0	0	0	21	-0.00796337	-0.015522479169136844	0.015522479169136844	0	0.0	0.0	0	-0.007718702904200517	-3.8257356248711985e-08	0.007832753756813419	0	21	1.5940160000000001e-06	0.0	-0.0002427058308631571	-0.015566539497982668	0.0	0.007904622664422913	0	0	0.007718702904200517	3.8257356248711985e-08	-0.007832753756813419	0	21	2.391024e-06
22	0.00796337	0.015765185	4.4060328845824115e-05	0	-0.007904622664422913	0.0	0	0	0	0	0	22	-0.00796337	-0.015522479169136844	0.015522479169136844	0	0.0	0.0	0	-0.007718702904200517	-3.8257356248711985e-08	0.007832753756813419	0	22	1.5940160000000001e-06	0.0	-0.0002427058308631571	-0.015566539497982668	0.0	0.007904622664422913	0	0	0.007718702904200517	3.8257356248711985e-08	-0.007832753756813419	0	22	2.391024e-06
23	0.077158311	0.23437294433715988	-0.16349242412553466	0	-0.03544026010581262	0.0	0	0	0	0	0	23	-0.077158311	-0.1643565892640889	0.1643565892640889	0	0.0	0.0	0	-0.07021696064714403	-1.6900615101745085e-07	0.07057324394877244	0	23	1.760436e-05	0.0	-0.07001635507307101	-0.0008641651385542237	0.0	0.03544026010581262	0	0	0.07021696064714403	1.6900615101745085e-07	-0.07057324394877244	0	23	2.640654e-05
24	0.077158311	0.23437294433715988	-0.16349242412553466	0	-0.03544026010581262	0.0	0	0	0	0	0	24	-0.077158311	-0.1643565892640889	0.1643565892640889	0	0.0	0.0	0	-0.07021696064714403	-1.6900615101745085e-07	0.07057324394877244	0	24	1.760436e-05	0.0	-0.07001635507307101	-0.0008641651385542237	0.0	0.03544026010581262	0	0	0.07021696064714403	1.6900615101745085e-07	-0.07057324394877244	0	24	2.640654e-05
25	0.077158311	0.23437294433715988	-0.16349242412553466	0	-0.03544026010581262	0.0	0	0	0	0	0	25	-0.077158311	-0.1643565892640889	0.1643565892640889	0	0.0	0.0	0	-0.07021696064714403	-1.6900615101745085e-07	0.07057324394877244	0	25	1.760436e-05	0.0	-0.07001635507307101	-0.0008641651385542237	0.0	0.03544026010581262	0	0	0.07021696064714403	1.6900615101745085e-07	-0.07057324394877244	0	25	2.640654e-05
26	0.077158311	0.23437294433715988	-0.16349242412553466	0	-0.03544026010581262	0.0	0	0	0	0	0	26	-0.077158311	-0.1643565892640889	0.1643565892640889	0	0.0	0.0	0	-0.07021696064714403	-1.6900615101745085e-07	0.07057324394877244	0	26	1.760436e-05	0.0	-0.07001635507307101	-0.0008641651385542237	0.0	0.03544026010581262	0	0	0.07021696064714403	1.6900615101745085e-07	-0.07057324394877244	0	26	2.640654e-05
27	0.077158311	0.23437294433715988	-0.16349242412553466	0	-0.03544026010581262	0.0	0	0	0	0	0	27	-0.077158311	-0.1643565892640889	0.1643565892640889	0	0.0	0.0	0	-0.07021696064714403	-1.6900615101745085e-07	0.07057324394877244	0	27	1.760436e-05	0.0	-0.07001635507307101	-0.0008641651385542237	0.0	0.03544026010581262	0	0	0.07021696064714403	1.6900615101745085e-07	-0.07057324394877244	0	27	2.640654e-05
28	0.077158311	0.23437294433715988	-0.16349242412553466	0	-0.03544026010581262	0.0	0	0	0	0	0	28	-0.077158311	-0.1643565892640889	0.1643565892640889	0	0.0	0.0	0	-0.07021696064714403	-1.6900615101745085e-07	0.07057324394877244	0	28	1.760436e-05	0.0	-0.07001635507307101	-0.0008641651385542237	0.0	0.03544026010581262	0	0	0.07021696064714403	1.6900615101745085e-07	-0.07057324394877244	0	28	2.640654e-05
29	0.077158311	0.23437294433715988	-0.16349242412553466	0	-0.03544026010581262	0.0	0	0	0	0	0	29	-0.077158311	-0.1643565892640889	0.1643565892640889	0	0.0	0.0	0	-0.07021696064714403	-1.6900615101745085e-07	0.07057324394877244	0	29	1.760436e-05	0.0	-0.07001635507307101	-0.0008641651385542237	0.0	0.03544026010581262	0	0	0.07021696064714403	1.6900615101745085e-07	-0.07057324394877244	0	29	2.640654e-05
30	0.077158311	0.23437294433715988	-0.16349242412553466	0	-0.03544026010581262	0.0	0	0	0	0	0	30	-0.077158311	-0.1643565892640889	0.1643565892640889	0	0.0	0.0	0	-0.07021696064714403	-1.6900615101745085e-07	0.07057324394877244	0	30	1.760436e-05	0.0	-0.07001635507307101	-0.0008641651385542237	0.0	0.03544026010581262	0	0	0.07021696064714403	1.6900615101745085e-07	-0.07057324394877244	0	30	2.640654e-05
31	0.077158311	0.23437294433715988	-0.16349242412553466	0	-0.03544026010581262	0.0	0	0	0	0	0	31	-0.077158311	-0.1643565892640889	0.1643565892640889	0	0.0	0.0	0	-0.07021696064714403	-1.6900615101745085e-07	0.07057324394877244	0	31	1.760436e-05	0.0	-0.07001635507307101	-0.0008641651385542237	0.0	0.03544026010581262	0	0	0.07021696064714403	1.6900615101745085e-07	-0.07057324394877244	0	31	2.640654e-05
32	0.077158311	0.23437294433715988	-0.16349242412553466	0	-0.03544026010581262	0.0	0	0	0	0	0	32	-0.077158311	-0.1643565892640889	0.1643565892640889	0	0.0	0.0	0	-0.07021696064714403	-1.6900615101745085e-07	0.07057324394877244	0	32	1.760436e-05	0.0	-0.07001635507307101	-0.0008641651385542237	0.0	0.03544026010581262	0	0	0.07021696064714403	1.6900615101745085e-07	-0.07057324394877244	0	32	2.640654e-05
33	0.077158311	0.23437294433715988	-0.16349242412553466	0	-0.03544026010581262	0.0	0	0	0	0	0	33	-0.077158311	-0.1643565892640889	0.1643565892640889	0	0.0	0.0	0	-0.07021696064714403	-1.6900615101745085e-07	0.07057324394877244	0	33	1.760436e-05	0.0	-0.07001635507307101	-0.0008641651385542237	0.0	0.03544026010581262	0	0	0.07021696064714403	1.6900615101745085e-07	-0.07057324394877244	0	33	2.640654e-05
34	0.077158311	0.23437294433715988	-0.16349242412553466	0	-0.03544026010581262	0.0	0	0	0	0	0	34	-0.077158311	-0.1643565892640889	0.1643565892640889	0	0.0	0.0	0	-0.07021696064714403	-1.6900615101745085e-07	0.07057324394877244	0	34	1.760436e-05	0.0	-0.07001635507307101	-0.0008641651385542237	0.0	0.03544026010581262	0	0	0.07021696064714403	1.6900615101745085e-07	-0.07057324394877244	0	34	2.640654e-05
35	0.077158311	0.23437294433715988	-0.16349242412553466	0	-0.03544026010581262	0.0	0	0	0	0	0	35	-0.077158311	-0.1643565892640889	0.1643565892640889	0	0.0	0.0	0	-0.07021696064714403	-1.6900615101745085e-07	0.07057324394877244	0	35	1.760436e-05	0.0	-0.07001635507307101	-0.0008641651385542237	0.0	0.03544026010581262	0	0	0.07021696064714403	1.6900615101745085e-07	-0.07057324394877244	0	35	2.640654e-05
36	0.077158311	0.23437294433715988	-0.16349242412553466	0	-0.03544026010581262	0.0	0	0	0	0	0	36	-0.077158311	-0.1643565892640889	0.1643565892640889	0	0.0	0.0	0	-0.07021696064714403	-1.6900615101745085e-07	0.07057324394877244	0	36	1.760436e-05	0.0	-0.07001635507307101	-0.0008641651385542237	0.0	0.03544026010581262	0	0	0.07021696064714403	1.6900615101745085e-07	-0.07057324394877244	0	36	2.640654e-05
37	0.077158311	0.23437294433715988	-0.16349242412553466	0	-0.03544026010581262	0.0	0	0	0	0	0	37	-0.077158311	-0.1643565892640889	0.1643565892640889	0	0.0	0.0	0	-0.07021696064714403	-1.6900615101745085e-07	0.07057324394877244	0	37	1.760436e-05	0.0	-0.07001635507307101	-0.0008641651385542237	0.0	0.03544026010581262	0	0	0.07021696064714403	1.6900615101745085e-07	-0.07057324394877244	0	37	2.640654e-05
38	0.077158311	0.23437294433715988	-0.16349242412553466	0	-0.03544026010581262	0.0	0	0	0	0	0	38	-0.077158311	-0.1643565892640889	0.1643565892640889	0	0.0	0.0	0	-0.07021696064714403	-1.6900615101745085e-07	0.07057324394877244	0	38	1.760436e-05	0.0	-0.07001635507307101	-0.0008641651385542237	0.0	0.03544026010581262	0	0	0.07021696064714403	1.6900615101745085e-07	-0.07057324394877244	0	38	2.640654e-05
39	0.077158311	0.23437294433715988	-0.16349242412553466	0	-0.03544026010581262	0.0	0	0	0	0	0	39	-0.077158311	-0.1643565892640889	0.1643565892640889	0	0.0	0.0	0	-0.07021696064714403	-1.6900615101745085e-07	0.07057324394877244	0	39	1.760436e-05	0.0	-0.07001635507307101	-0.0008641651385542237	0.0	0.03544026010581262	0	0	0.07021696064714403	1.6900615101745085e-07	-0.07057324394877244	0	39	2.640654e-05
40	0.077158311	0.23437294433715988	-0.16349242412553466	0	-0.03544026010581262	0.0	0	0	0	0	0	40	-0.077158311	-0.1643565892640889	0.1643565892640889	0	0.0	0.0	0	-0.07021696064714403	-1.6900615101745085e-07	0.07057324394877244	0	40	1.760436e-05	0.0	-0.07001635507307101	-0.0008641651385542237	0.0	0.03544026010581262	0	0	0.07021696064714403	1.6900615101745085e-07	-0.07057324394877244	0	40	2.640654e-05
41	0.077158311	0.23437294433715988	-0.16349242412553466	0	-0.03544026010581262	0.0	0	0	0	0	0	41	-0.077158311	-0.1643565892640889	0.1643565892640889	0	0.0	0.0	0	-0.07021696064714403	-1.6900615101745085e-07	0.07057324394877244	0	41	1.760436e-05	0.0	-0.07001635507307101	-0.0008641651385542237	0.0	0.03544026010581262	0	0	0.07021696064714403	1.6900615101745085e-07	-0.07057324394877244	0	41	2.640654e-05
42	0.126205391	0.336007637	-0.17012965189075246	0	-0.08293899255462378	0.0	0	0	0	0	0	42	-0.126205391	-0.25812230837344713	0.25812230837344713	0	0.0	0.0	0	-0.12167612080979223	-3.64648946962075e-07	0.12198871371127006	0	42	1.519332e-05	0.0	-0.0778853286265529	-0.08799265648269466	0.0	0.08293899255462378	0	0	0.12167612080979223	3.64648946962075e-07	-0.12198871371127006	0	42	2.278998e-05
43	0.126205391	0.336007637	-0.17012965189075246	0	-0.08293899255462378	0.0	0	0	0	0	0	43	-0.126205391	-0.25812230837344713	0.25812230837344713	0	0.0	0.0	0	-0.12167612080979223	-3.64648946962075e-07	0.12198871371127006	0	43	1.519332e-05	0.0	-0.0778853286265529	-0.08799265648269466	0.0	0.08293899255462378	0	0	0.12167612080979223	3.64648946962075e-07	-0.12198871371127006	0	43	2.278998e-05
44	0.126205391	0.336007637	-0.17012965189075246	0	-0.08293899255462378	0.0	0	0	0	0	0	44	-0.126205391	-0.25812230837344713	0.25812230837344713	0	0.0	0.0	0	-0.12167612080979223	-3.64648946962075e-07	0.12198871371127006	0	44	1.519332e-05	0.0	-0.0778853286265529	-0.08799265648269466	0.0	0.08293899255462378	0	0	0.12167612080979223	3.64648946962075e-07	-0.12198871371127006	0	44	2.278998e-05
45	0.126205391	0.336007637	-0.17012965189075246	0	-0.08293899255462378	0.0	0	0	0	0	0	45	-0.126205391	-0.25812230837344713	0.25812230837344713	0	0.0	0.0	0	-0.12167612080979223	-3.64648946962075e-07	0.12198871371127006	0	45	1.519332e-05	0.0	-0.0778853286265529	-0.08799265648269466	0.0	0.08293899255462378	0	0	0.12167612080979223	3.64648946962075e-07	-0.12198871371127006	0	45	2.278998e-05
46	0.126205391	0.336007637	-0.17012965189075246	0	-0.08293899255462378	0.0	0	0	0	0	0	46	-0.126205391	-0.25812230837344713	0.25812230837344713	0	0.0	0.0	0	-0.12167612080979223	-3.64648946962075e-07	0.12198871371127006	0	46	1.519332e-05	0.0	-0.0778853286265529	-0.08799265648269466	0.0	0.08293899255462378	0	0	0.12167612080979223	3.64648946962075e-07	-0.12198871371127006	0	46	2.278998e-05
47	0.126205391	0.336007637	-0.17012965189075246	0	-0.08293899255462378	0.0	0	0	0	0	0	47	-0.126205391	-0.25812230837344713	0.25812230837344713	0	0.0	0.0	0	-0.12167612080979223	-3.64648946962075e-07	0.12198871371127006	0	47	1.519332e-05	0.0	-0.0778853286265529	-0.08799265648269466	0.0	0.08293899255462378	0	0	0.12167612080979223	3.64648946962075e-07	-0.12198871371127006	0	47	2.278998e-05
48	0.126205391	0.336007637	-0.17012965189075246	0	-0.08293899255462378	0.0	0	0	0	0	0	48	-0.126205391	-0.25812230837344713	0.25812230837344713	0	0.0	0.0	0	-0.12167612080979223	-3.64648946962075e-07	0.12198871371127006	0	48	1.519332e-05	0.0	-0.0778853286265529	-0.08799265648269466	0.0	0.08293899255462378	0	0	0.12167612080979223	3.64648946962075e-07	-0.12198871371127006	0	48	2.278998e-05
49	0.126205391	0.336007637	-0.17012965189075246	0	-0.08293899255462378	0.0	0	0	0	0	0	49	-0.126205391	-0.25812230837344713	0.25812230837344713	0	0.0	0.0	0	-0.12167612080979223	-3.64648946962075e-07	0.12198871371127006	0	49	1.519332e-05	0.0	-0.0778853286265529	-0.08799265648269466	0.0	0.08293899255462378	0	0	0.12167612080979223	3.64648946962075e-07	-0.12198871371127006	0	49	2.278998e-05
50	0.126205391	0.336007637	-0.17012965189075246	0	-0.08293899255462378	0.0	0	0	0	0	0	50	-0.126205391	-0.25812230837344713	0.25812230837344713	0	0.0	0.0	0	-0.12167612080979223	-3.64648946962075e-07	0.12198871371127006	0	50	1.519332e-05	0.0	-0.0778853286265529	-0.08799265648269466	0.0	0.08293899255462378	0	0	0.12167612080979223	3.64648946962075e-07	-0.12198871371127006	0	50	2.278998e-05
51	0.126205391	0.336007637	-0.17012965189075246	0	-0.08293899255462378	0.0	0	0	0	0	0	51	-0.126205391	-0.25812230837344713	0.25812230837344713	0	0.0	0.0	0	-0.12167612080979223	-3.64648946962075e-07	0.12198871371127006	0	51	1.519332e-05	0.0	-0.0778853286265529	-0.08799265648269466	0.0	0.08293899255462378	0	0	0.12167612080979223	3.64648946962075e-07	-0.12198871371127006	0	51	2.278998e-05
52	0.126205391	0.336007637	-0.17012965189075246	0	-0.08293899255462378	0.0	0	0	0	0	0	52	-0.126205391	-0.25812230837344713	0.25812230837344713	0	0.0	0.0	0	-0.12167612080979223	-3.64648946962075e-07	0.12198871371127006	0	52	1.519332e-05	0.0	-0.0778853286265529	-0.08799265648269466	0.0	0.08293899255462378	0	0	0.12167612080979223	3.64648946962075e-07	-0.12198871371127006	0	52	2.278998e-05
53	0.042690671040816336	0.0	0.11294948699999934	0	0.0	-0.05647474349999967	0	0	0	0	0	53	-0.007860720249606937	0.0	0.0	0	-0.05647474349999967	0.05647474349999967	0	0.0	-1.6781226467676393e-08	-0.0036525020547306924	0	53	6.992e-06	-0.034829950791209395	0.0	-0.11294948699999934	0.0	0.05647474349999967	0	0	0.0	1.6781226467676393e-08	0.0036525020547306924	0	53	1.0487999999999999e-05
54	0.042690671040816336	0.0	0.11294948699999934	0	0.0	-0.05647474349999967	0	0	0	0	0	54	-0.007860720249606937	0.0	0.0	0	-0.05647474349999967	0.05647474349999967	0	0.0	-1.6781226467676393e-08	-0.0036525020547306924	0	54	6.992e-06	-0.034829950791209395	0.0	-0.11294948699999934	0.0	0.05647474349999967	0	0	0.0	1.6781226467676393e-08	0.0036525020547306924	0	54	1.0487999999999999e-05
55	0.042690671040816336	0.0	0.11294948699999934	0	0.0	-0.05647474349999967	0	0	0	0	0	55	-0.007860720249606937	0.0	0.0	0	-0.05647474349999967	0.05647474349999967	0	0.0	-1.6781226467676393e-08	-0.0036525020547306924	0	55	6.992e-06	-0.034829950791209395	0.0	-0.11294948699999934	0.0	0.05647474349999967	0	0	0.0	1.6781226467676393e-08	0.0036525020547306924	0	55	1.0487999999999999e-05
56	0.042690671040816336	0.0	0.11294948699999934	0	0.0	-0.05647474349999967	0	0	0	0	0	56	-0.007860720249606937	0.0	0.0	0	-0.05647474349999967	0.05647474349999967	0	0.0	-1.6781226467676393e-08	-0.0036525020547306924	0	56	6.992e-06	-0.034829950791209395	0.0	-0.11294948699999934	0.0	0.05647474349999967	0	0	0.0	1.6781226467676393e-08	0.0036525020547306924	0	56	1.0487999999999999e-05
57	0.042690671040816336	0.0	0.11294948699999934	0	0.0	-0.05647474349999967	0	0	0	0	0	57	-0.007860720249606937	0.0	0.0	0	-0.05647474349999967	0.05647474349999967	0	0.0	-1.6781226467676393e-08	-0.0036525020547306924	0	57	6.992e-06	-0.034829950791209395	0.0	-0.11294948699999934	0.0	0.05647474349999967	0	0	0.0	1.6781226467676393e-08	0.0036525020547306924	0	57	1.0487999999999999e-05
58	0.042690671040816336	0.0	0.11294948699999934	0	0.0	-0.05647474349999967	0	0	0	0	0	58	-0.007860720249606937	0.0	0.0	0	-0.05647474349999967	0.05647474349999967	0	0.0	-1.6781226467676393e-08	-0.0036525020547306924	0	58	6.992e-06	-0.034829950791209395	0.0	-0.11294948699999934	0.0	0.05647474349999967	0	0	0.0	1.6781226467676393e-08	0.0036525020547306924	0	58	1.0487999999999999e-05
